8937,8937,8937,8937,8937
948,948,948,948,948
7526,7526,7526,7526,7526
8598,8598,8598,8598,8598
528,528,528,528,528
4626,4626,4626,4626,4626
528,528,528,528,528
7415,7415,7415,7415,7415
4317,4317,4317,4317,4317
3249,3249,3249,3249,3249
10924,10924,10924,10924,10924
8414,8414,8414,8414,8414
6268,6268,6268,6268,6268
11512,11512,11512,11512,11512
4880,4880,4880,4880,4880
333,333,333,333,333
10548,10548,10548,10548,10548
4136,4136,4136,4136,4136
11210,11210,11210,11210,11210
11658,11658,11658,11658,11658
592,592,592,592,592
1200,1200,1200,1200,1200
1309,1309,1309,1309,1309
4019,4019,4019,4019,4019
6379,6379,6379,6379,6379
3665,3665,3665,3665,3665
12844,12844,12844,12844,12844
9686,9686,9686,9686,9686
5346,5346,5346,5346,5346
8445,8445,8445,8445,8445
8943,8943,8943,8943,8943
1092,1092,1092,1092,1092
4548,4548,4548,4548,4548
8329,8329,8329,8329,8329
102,102,102,102,102
9892,9892,9892,9892,9892
9065,9065,9065,9065,9065
8460,8460,8460,8460,8460
5165,5165,5165,5165,5165
5951,5951,5951,5951,5951
5738,5738,5738,5738,5738
13587,13587,13587,13587,13587
1014,1014,1014,1014,1014
10305,10305,10305,10305,10305
6379,6379,6379,6379,6379
13924,13924,13924,13924,13924
13610,13610,13610,13610,13610
11473,11473,11473,11473,11473
12194,12194,12194,12194,12194
12151,12151,12151,12151,12151
3082,3082,3082,3082,3082
6122,6122,6122,6122,6122
2020,2020,2020,2020,2020
14179,14179,14179,14179,14179
7526,7526,7526,7526,7526
3419,3419,3419,3419,3419
6408,6408,6408,6408,6408
4024,4024,4024,4024,4024
9621,9621,9621,9621,9621
3836,3836,3836,3836,3836
4930,4930,4930,4930,4930
8592,8592,8592,8592,8592
3168,3168,3168,3168,3168
2278,2278,2278,2278,2278
6922,6922,6922,6922,6922
12007,12007,12007,12007,12007
2607,2607,2607,2607,2607
13001,13001,13001,13001,13001
7526,7526,7526,7526,7526
8253,8253,8253,8253,8253
11845,11845,11845,11845,11845
7650,7650,7650,7650,7650
12438,12438,12438,12438,12438
8867,8867,8867,8867,8867
6922,6922,6922,6922,6922
5114,5114,5114,5114,5114
13648,13648,13648,13648,13648
4286,4286,4286,4286,4286
13630,13630,13630,13630,13630
4153,4153,4153,4153,4153
7526,7526,7526,7526,7526
7526,7526,7526,7526,7526
12663,12663,12663,12663,12663
102,102,102,102,102
9091,9091,9091,9091,9091
10065,10065,10065,10065,10065
162,162,162,162,162
7555,7555,7555,7555,7555
7397,7397,7397,7397,7397
11441,11441,11441,11441,11441
1964,1964,1964,1964,1964
528,528,528,528,528
5117,5117,5117,5117,5117
8516,8516,8516,8516,8516
4894,4894,4894,4894,4894
3861,3861,3861,3861,3861
11206,11206,11206,11206,11206
6758,6758,6758,6758,6758
10863,10863,10863,10863,10863
6379,6379,6379,6379,6379
12842,12842,12842,12842,12842
8181,8181,8181,8181,8181
4605,4605,4605,4605,4605
4539,4539,4539,4539,4539
6665,6665,6665,6665,6665
6372,6372,6372,6372,6372
7557,7557,7557,7557,7557
1843,1843,1843,1843,1843
11420,11420,11420,11420,11420
6421,6421,6421,6421,6421
13946,13946,13946,13946,13946
5779,5779,5779,5779,5779
10223,10223,10223,10223,10223
2810,2810,2810,2810,2810
8917,8917,8917,8917,8917
11163,11163,11163,11163,11163
10967,10967,10967,10967,10967
7911,7911,7911,7911,7911
7526,7526,7526,7526,7526
528,528,528,528,528
1610,1610,1610,1610,1610
6965,6965,6965,6965,6965
11414,11414,11414,11414,11414
1266,1266,1266,1266,1266
11108,11108,11108,11108,11108
1625,1625,1625,1625,1625
5123,5123,5123,5123,5123
7526,7526,7526,7526,7526
14107,14107,14107,14107,14107
5598,5598,5598,5598,5598
11442,11442,11442,11442,11442
12942,12942,12942,12942,12942
4894,4894,4894,4894,4894
6084,6084,6084,6084,6084
7472,7472,7472,7472,7472
2845,2845,2845,2845,2845
5655,5655,5655,5655,5655
10138,10138,10138,10138,10138
10646,10646,10646,10646,10646
8175,8175,8175,8175,8175
14492,14492,14492,14492,14492
5592,5592,5592,5592,5592
5572,5572,5572,5572,5572
8181,8181,8181,8181,8181
4565,4565,4565,4565,4565
605,605,605,605,605
528,528,528,528,528
4188,4188,4188,4188,4188
726,726,726,726,726
9324,9324,9324,9324,9324
2109,2109,2109,2109,2109
13423,13423,13423,13423,13423
10099,10099,10099,10099,10099
999,999,999,999,999
9933,9933,9933,9933,9933
528,528,528,528,528
12331,12331,12331,12331,12331
14485,14485,14485,14485,14485
12911,12911,12911,12911,12911
4166,4166,4166,4166,4166
11687,11687,11687,11687,11687
5618,5618,5618,5618,5618
3082,3082,3082,3082,3082
1430,1430,1430,1430,1430
3305,3305,3305,3305,3305
5406,5406,5406,5406,5406
8181,8181,8181,8181,8181
7526,7526,7526,7526,7526
785,785,785,785,785
2432,2432,2432,2432,2432
5026,5026,5026,5026,5026
6084,6084,6084,6084,6084
2820,2820,2820,2820,2820
5957,5957,5957,5957,5957
1586,1586,1586,1586,1586
3001,3001,3001,3001,3001
7318,7318,7318,7318,7318
10000,10000,10000,10000,10000
11967,11967,11967,11967,11967
1566,1566,1566,1566,1566
2459,2459,2459,2459,2459
2309,2309,2309,2309,2309
14375,14375,14375,14375,14375
11194,11194,11194,11194,11194
938,938,938,938,938
9646,9646,9646,9646,9646
10776,10776,10776,10776,10776
534,534,534,534,534
14293,14293,14293,14293,14293
3082,3082,3082,3082,3082
3629,3629,3629,3629,3629
5916,5916,5916,5916,5916
14282,14282,14282,14282,14282
3082,3082,3082,3082,3082
7488,7488,7488,7488,7488
13634,13634,13634,13634,13634
7846,7846,7846,7846,7846
579,579,579,579,579
9686,9686,9686,9686,9686
7094,7094,7094,7094,7094
12473,12473,12473,12473,12473
4894,4894,4894,4894,4894
3082,3082,3082,3082,3082
7005,7005,7005,7005,7005
7526,7526,7526,7526,7526
3782,3782,3782,3782,3782
1006,1006,1006,1006,1006
8429,8429,8429,8429,8429
7526,7526,7526,7526,7526
1266,1266,1266,1266,1266
8803,8803,8803,8803,8803
4605,4605,4605,4605,4605
1230,1230,1230,1230,1230
7814,7814,7814,7814,7814
6084,6084,6084,6084,6084
816,816,816,816,816
5406,5406,5406,5406,5406
12891,12891,12891,12891,12891
4929,4929,4929,4929,4929
9686,9686,9686,9686,9686
11147,11147,11147,11147,11147
6084,6084,6084,6084,6084
12222,12222,12222,12222,12222
4522,4522,4522,4522,4522
5775,5775,5775,5775,5775
3082,3082,3082,3082,3082
5542,5542,5542,5542,5542
5165,5165,5165,5165,5165
12562,12562,12562,12562,12562
9354,9354,9354,9354,9354
13536,13536,13536,13536,13536
1092,1092,1092,1092,1092
7526,7526,7526,7526,7526
13126,13126,13126,13126,13126
9882,9882,9882,9882,9882
6587,6587,6587,6587,6587
13083,13083,13083,13083,13083
7193,7193,7193,7193,7193
11209,11209,11209,11209,11209
10106,10106,10106,10106,10106
8181,8181,8181,8181,8181
1309,1309,1309,1309,1309
6548,6548,6548,6548,6548
12986,12986,12986,12986,12986
7526,7526,7526,7526,7526
1347,1347,1347,1347,1347
10976,10976,10976,10976,10976
528,528,528,528,528
102,102,102,102,102
14354,14354,14354,14354,14354
3472,3472,3472,3472,3472
12121,12121,12121,12121,12121
6084,6084,6084,6084,6084
592,592,592,592,592
4894,4894,4894,4894,4894
9155,9155,9155,9155,9155
5530,5530,5530,5530,5530
905,905,905,905,905
268,268,268,268,268
10793,10793,10793,10793,10793
5974,5974,5974,5974,5974
12547,12547,12547,12547,12547
1246,1246,1246,1246,1246
9856,9856,9856,9856,9856
3082,3082,3082,3082,3082
5957,5957,5957,5957,5957
10835,10835,10835,10835,10835
3871,3871,3871,3871,3871
11076,11076,11076,11076,11076
7364,7364,7364,7364,7364
6084,6084,6084,6084,6084
4810,4810,4810,4810,4810
6084,6084,6084,6084,6084
13970,13970,13970,13970,13970
6789,6789,6789,6789,6789
7381,7381,7381,7381,7381
13844,13844,13844,13844,13844
11551,11551,11551,11551,11551
10922,10922,10922,10922,10922
9324,9324,9324,9324,9324
4987,4987,4987,4987,4987
13813,13813,13813,13813,13813
88,88,88,88,88
2697,2697,2697,2697,2697
4951,4951,4951,4951,4951
2963,2963,2963,2963,2963
12489,12489,12489,12489,12489
4951,4951,4951,4951,4951
7960,7960,7960,7960,7960
7526,7526,7526,7526,7526
99,99,99,99,99
12474,12474,12474,12474,12474
13699,13699,13699,13699,13699
2120,2120,2120,2120,2120
13517,13517,13517,13517,13517
14492,14492,14492,14492,14492
6906,6906,6906,6906,6906
12731,12731,12731,12731,12731
14497,14497,14497,14497,14497
3082,3082,3082,3082,3082
528,528,528,528,528
10520,10520,10520,10520,10520
1230,1230,1230,1230,1230
314,314,314,314,314
5161,5161,5161,5161,5161
9511,9511,9511,9511,9511
528,528,528,528,528
7516,7516,7516,7516,7516
5692,5692,5692,5692,5692
9981,9981,9981,9981,9981
6963,6963,6963,6963,6963
7711,7711,7711,7711,7711
12949,12949,12949,12949,12949
8040,8040,8040,8040,8040
14387,14387,14387,14387,14387
6911,6911,6911,6911,6911
10462,10462,10462,10462,10462
9613,9613,9613,9613,9613
13667,13667,13667,13667,13667
11383,11383,11383,11383,11383
6379,6379,6379,6379,6379
5978,5978,5978,5978,5978
3082,3082,3082,3082,3082
4626,4626,4626,4626,4626
10976,10976,10976,10976,10976
7526,7526,7526,7526,7526
1794,1794,1794,1794,1794
3795,3795,3795,3795,3795
5957,5957,5957,5957,5957
540,540,540,540,540
7878,7878,7878,7878,7878
528,528,528,528,528
12222,12222,12222,12222,12222
102,102,102,102,102
1063,1063,1063,1063,1063
5013,5013,5013,5013,5013
10361,10361,10361,10361,10361
5959,5959,5959,5959,5959
11441,11441,11441,11441,11441
102,102,102,102,102
4722,4722,4722,4722,4722
8800,8800,8800,8800,8800
11441,11441,11441,11441,11441
4273,4273,4273,4273,4273
5957,5957,5957,5957,5957
12468,12468,12468,12468,12468
4436,4436,4436,4436,4436
1469,1469,1469,1469,1469
14161,14161,14161,14161,14161
10498,10498,10498,10498,10498
11545,11545,11545,11545,11545
528,528,528,528,528
997,997,997,997,997
592,592,592,592,592
13104,13104,13104,13104,13104
12989,12989,12989,12989,12989
2599,2599,2599,2599,2599
4792,4792,4792,4792,4792
4653,4653,4653,4653,4653
924,924,924,924,924
6379,6379,6379,6379,6379
4894,4894,4894,4894,4894
7526,7526,7526,7526,7526
3782,3782,3782,3782,3782
5957,5957,5957,5957,5957
3770,3770,3770,3770,3770
7223,7223,7223,7223,7223
7526,7526,7526,7526,7526
6524,6524,6524,6524,6524
5957,5957,5957,5957,5957
3082,3082,3082,3082,3082
11420,11420,11420,11420,11420
9709,9709,9709,9709,9709
8072,8072,8072,8072,8072
12879,12879,12879,12879,12879
3168,3168,3168,3168,3168
14134,14134,14134,14134,14134
7403,7403,7403,7403,7403
9657,9657,9657,9657,9657
91,91,91,91,91
1601,1601,1601,1601,1601
6379,6379,6379,6379,6379
5974,5974,5974,5974,5974
3159,3159,3159,3159,3159
7526,7526,7526,7526,7526
3037,3037,3037,3037,3037
528,528,528,528,528
1260,1260,1260,1260,1260
12099,12099,12099,12099,12099
3168,3168,3168,3168,3168
11844,11844,11844,11844,11844
5675,5675,5675,5675,5675
102,102,102,102,102
6867,6867,6867,6867,6867
190,190,190,190,190
10171,10171,10171,10171,10171
13432,13432,13432,13432,13432
12359,12359,12359,12359,12359
11104,11104,11104,11104,11104
6084,6084,6084,6084,6084
11398,11398,11398,11398,11398
10827,10827,10827,10827,10827
11458,11458,11458,11458,11458
9628,9628,9628,9628,9628
9929,9929,9929,9929,9929
14150,14150,14150,14150,14150
88,88,88,88,88
2024,2024,2024,2024,2024
1007,1007,1007,1007,1007
13634,13634,13634,13634,13634
3776,3776,3776,3776,3776
9578,9578,9578,9578,9578
7569,7569,7569,7569,7569
1140,1140,1140,1140,1140
13100,13100,13100,13100,13100
7526,7526,7526,7526,7526
13789,13789,13789,13789,13789
10258,10258,10258,10258,10258
5338,5338,5338,5338,5338
6379,6379,6379,6379,6379
6469,6469,6469,6469,6469
3068,3068,3068,3068,3068
635,635,635,635,635
4884,4884,4884,4884,4884
9920,9920,9920,9920,9920
13069,13069,13069,13069,13069
10463,10463,10463,10463,10463
559,559,559,559,559
13498,13498,13498,13498,13498
10224,10224,10224,10224,10224
10842,10842,10842,10842,10842
5957,5957,5957,5957,5957
4482,4482,4482,4482,4482
9155,9155,9155,9155,9155
13374,13374,13374,13374,13374
7439,7439,7439,7439,7439
13667,13667,13667,13667,13667
9686,9686,9686,9686,9686
9064,9064,9064,9064,9064
11419,11419,11419,11419,11419
8867,8867,8867,8867,8867
11858,11858,11858,11858,11858
9258,9258,9258,9258,9258
2759,2759,2759,2759,2759
528,528,528,528,528
9155,9155,9155,9155,9155
6084,6084,6084,6084,6084
11264,11264,11264,11264,11264
506,506,506,506,506
6727,6727,6727,6727,6727
13128,13128,13128,13128,13128
3967,3967,3967,3967,3967
12481,12481,12481,12481,12481
12543,12543,12543,12543,12543
1541,1541,1541,1541,1541
2396,2396,2396,2396,2396
4594,4594,4594,4594,4594
5504,5504,5504,5504,5504
13374,13374,13374,13374,13374
5680,5680,5680,5680,5680
5047,5047,5047,5047,5047
649,649,649,649,649
11409,11409,11409,11409,11409
10718,10718,10718,10718,10718
1978,1978,1978,1978,1978
5772,5772,5772,5772,5772
22,22,22,22,22
9518,9518,9518,9518,9518
14492,14492,14492,14492,14492
11779,11779,11779,11779,11779
8241,8241,8241,8241,8241
3795,3795,3795,3795,3795
7526,7526,7526,7526,7526
6922,6922,6922,6922,6922
6111,6111,6111,6111,6111
1790,1790,1790,1790,1790
6240,6240,6240,6240,6240
8463,8463,8463,8463,8463
2029,2029,2029,2029,2029
8411,8411,8411,8411,8411
1309,1309,1309,1309,1309
13574,13574,13574,13574,13574
11401,11401,11401,11401,11401
8206,8206,8206,8206,8206
8821,8821,8821,8821,8821
4279,4279,4279,4279,4279
2853,2853,2853,2853,2853
11594,11594,11594,11594,11594
9155,9155,9155,9155,9155
12687,12687,12687,12687,12687
694,694,694,694,694
5653,5653,5653,5653,5653
4930,4930,4930,4930,4930
7526,7526,7526,7526,7526
6379,6379,6379,6379,6379
4929,4929,4929,4929,4929
3804,3804,3804,3804,3804
6084,6084,6084,6084,6084
11744,11744,11744,11744,11744
11361,11361,11361,11361,11361
10081,10081,10081,10081,10081
4474,4474,4474,4474,4474
9918,9918,9918,9918,9918
4012,4012,4012,4012,4012
138,138,138,138,138
3834,3834,3834,3834,3834
9448,9448,9448,9448,9448
5285,5285,5285,5285,5285
9144,9144,9144,9144,9144
8884,8884,8884,8884,8884
8672,8672,8672,8672,8672
4777,4777,4777,4777,4777
1362,1362,1362,1362,1362
8769,8769,8769,8769,8769
1978,1978,1978,1978,1978
9938,9938,9938,9938,9938
6789,6789,6789,6789,6789
9945,9945,9945,9945,9945
14492,14492,14492,14492,14492
11361,11361,11361,11361,11361
11795,11795,11795,11795,11795
2095,2095,2095,2095,2095
11318,11318,11318,11318,11318
4696,4696,4696,4696,4696
8097,8097,8097,8097,8097
6379,6379,6379,6379,6379
10260,10260,10260,10260,10260
3082,3082,3082,3082,3082
10245,10245,10245,10245,10245
6604,6604,6604,6604,6604
8870,8870,8870,8870,8870
4920,4920,4920,4920,4920
6084,6084,6084,6084,6084
12511,12511,12511,12511,12511
11006,11006,11006,11006,11006
11257,11257,11257,11257,11257
2591,2591,2591,2591,2591
11252,11252,11252,11252,11252
1309,1309,1309,1309,1309
6084,6084,6084,6084,6084
4522,4522,4522,4522,4522
12735,12735,12735,12735,12735
14507,14507,14507,14507,14507
8669,8669,8669,8669,8669
939,939,939,939,939
10558,10558,10558,10558,10558
3082,3082,3082,3082,3082
4390,4390,4390,4390,4390
5165,5165,5165,5165,5165
14069,14069,14069,14069,14069
7911,7911,7911,7911,7911
7642,7642,7642,7642,7642
4682,4682,4682,4682,4682
9072,9072,9072,9072,9072
7032,7032,7032,7032,7032
7036,7036,7036,7036,7036
528,528,528,528,528
1794,1794,1794,1794,1794
3545,3545,3545,3545,3545
3704,3704,3704,3704,3704
807,807,807,807,807
174,174,174,174,174
8004,8004,8004,8004,8004
6379,6379,6379,6379,6379
14092,14092,14092,14092,14092
13938,13938,13938,13938,13938
8868,8868,8868,8868,8868
2024,2024,2024,2024,2024
1309,1309,1309,1309,1309
4374,4374,4374,4374,4374
2771,2771,2771,2771,2771
3979,3979,3979,3979,3979
5692,5692,5692,5692,5692
11076,11076,11076,11076,11076
13079,13079,13079,13079,13079
12084,12084,12084,12084,12084
14375,14375,14375,14375,14375
431,431,431,431,431
5165,5165,5165,5165,5165
11166,11166,11166,11166,11166
12236,12236,12236,12236,12236
9809,9809,9809,9809,9809
10430,10430,10430,10430,10430
1794,1794,1794,1794,1794
7847,7847,7847,7847,7847
12703,12703,12703,12703,12703
8362,8362,8362,8362,8362
2434,2434,2434,2434,2434
14186,14186,14186,14186,14186
6469,6469,6469,6469,6469
4894,4894,4894,4894,4894
6224,6224,6224,6224,6224
12758,12758,12758,12758,12758
12252,12252,12252,12252,12252
4605,4605,4605,4605,4605
11420,11420,11420,11420,11420
16,16,16,16,16
12601,12601,12601,12601,12601
8040,8040,8040,8040,8040
12366,12366,12366,12366,12366
8198,8198,8198,8198,8198
7802,7802,7802,7802,7802
11052,11052,11052,11052,11052
10023,10023,10023,10023,10023
4438,4438,4438,4438,4438
5959,5959,5959,5959,5959
11194,11194,11194,11194,11194
4990,4990,4990,4990,4990
2024,2024,2024,2024,2024
9670,9670,9670,9670,9670
1439,1439,1439,1439,1439
6413,6413,6413,6413,6413
7526,7526,7526,7526,7526
2386,2386,2386,2386,2386
10613,10613,10613,10613,10613
1577,1577,1577,1577,1577
601,601,601,601,601
12417,12417,12417,12417,12417
8181,8181,8181,8181,8181
7868,7868,7868,7868,7868
4374,4374,4374,4374,4374
7814,7814,7814,7814,7814
1242,1242,1242,1242,1242
7814,7814,7814,7814,7814
1309,1309,1309,1309,1309
1654,1654,1654,1654,1654
1309,1309,1309,1309,1309
14385,14385,14385,14385,14385
6084,6084,6084,6084,6084
8480,8480,8480,8480,8480
3082,3082,3082,3082,3082
1470,1470,1470,1470,1470
65,65,65,65,65
8860,8860,8860,8860,8860
10518,10518,10518,10518,10518
5661,5661,5661,5661,5661
3155,3155,3155,3155,3155
5322,5322,5322,5322,5322
8271,8271,8271,8271,8271
7587,7587,7587,7587,7587
8957,8957,8957,8957,8957
5530,5530,5530,5530,5530
9686,9686,9686,9686,9686
12971,12971,12971,12971,12971
10697,10697,10697,10697,10697
7512,7512,7512,7512,7512
4605,4605,4605,4605,4605
8749,8749,8749,8749,8749
12252,12252,12252,12252,12252
5882,5882,5882,5882,5882
14353,14353,14353,14353,14353
10395,10395,10395,10395,10395
1487,1487,1487,1487,1487
2607,2607,2607,2607,2607
5957,5957,5957,5957,5957
7882,7882,7882,7882,7882
3956,3956,3956,3956,3956
11913,11913,11913,11913,11913
9657,9657,9657,9657,9657
3782,3782,3782,3782,3782
2614,2614,2614,2614,2614
6379,6379,6379,6379,6379
9077,9077,9077,9077,9077
6108,6108,6108,6108,6108
6084,6084,6084,6084,6084
5974,5974,5974,5974,5974
10073,10073,10073,10073,10073
10363,10363,10363,10363,10363
14353,14353,14353,14353,14353
13090,13090,13090,13090,13090
6084,6084,6084,6084,6084
11446,11446,11446,11446,11446
6240,6240,6240,6240,6240
2024,2024,2024,2024,2024
10967,10967,10967,10967,10967
8991,8991,8991,8991,8991
1376,1376,1376,1376,1376
6845,6845,6845,6845,6845
