14399,3546,14025,1095,9055
8362,8500,13709,3165,2456
2058,6922,6379,1047,867
9086,13652,14517,3186,8005
5885,10314,12465,1974,8717
4142,7878,1035,7016,7532
10376,3099,13011,6702,13365
10941,5419,13966,10760,2837
596,5692,4237,1035,8103
9626,7699,925,3926,13526
12586,10851,7151,3159,7371
9449,399,1764,8321,10416
9449,5616,6121,10051,750
9630,13297,11973,12315,11390
6293,6838,2931,12503,3795
8010,12647,844,6677,8162
9265,5248,13414,5284,11895
3656,3516,8916,1509,5224
3656,3516,8916,1509,5224
11789,5530,6789,3046,4824
11789,5331,2002,4950,10167
11753,6856,13593,3556,817
13217,13699,3186,12869,5617
6932,2415,3082,13498,13175
13527,12875,6539,10886,1226
4415,3168,1790,2544,14375
5562,5376,11372,2274,5273
8092,9417,12284,3317,12140
11908,14025,9261,12182,3217
13998,1092,999,14492,10976
11242,13410,14284,645,4267
9183,1764,7496,4244,5406
9621,5461,11373,12109,8868
14254,11218,2070,10819,3809
10675,13498,3082,5308,2415
10078,1983,8336,12192,14479
4343,3546,3542,9055,1095
14093,2296,14388,6084,7547
11532,12547,8630,11452,8020
8860,12909,5303,13531,871
1206,12975,11496,4184,5934
11510,4743,3726,9382,5388
1621,6469,592,4605,13173
5558,1266,13781,905,1460
3168,13151,11690,9922,13946
3550,7151,1682,9761,10971
14115,4465,10107,916,10325
5916,13546,4894,7496,1794
2141,8318,9950,8353,9956
13553,2639,13011,5959,3506
811,9503,12433,12143,1329
1914,58,11006,9343,5527
7203,9149,2675,7151,13303
7203,9149,2675,7151,13303
249,2580,10657,7959,5244
8115,2908,8382,397,8449
5132,5692,9023,171,13374
3273,14143,4707,10407,3450
4785,13456,8442,3951,5805
297,1692,9545,13400,1691
9231,3546,1095,5631,11411
5625,7685,6465,7355,2637
2465,6379,5773,7220,3398
11658,3168,9929,13761,4244
11641,10833,5789,6487,2024
601,14353,5775,5165,12688
601,9929,4696,65,91
14031,2415,9718,3267,13312
14031,50,9763,146,2177
1882,3166,5035,10191,13402
7047,7685,13909,10655,4271
538,65,4812,2423,399
538,65,4812,2423,399
3217,3419,14242,7454,5565
1531,12511,12099,7307,11706
7020,1863,11079,13695,7252
10233,2194,1482,5617,6492
10233,2194,1482,5617,6492
761,9703,6121,7401,11104
5322,12416,9023,9617,5692
13212,4593,9806,7335,4840
12677,3431,3166,1561,1577
9032,13634,7878,8957,2501
3358,6907,12713,6480,7602
5342,13844,8411,13402,12253
9686,7959,12825,4551,10352
14055,8957,13634,4237,4921
6259,14076,489,957,5660
138,2892,5387,10063,3003
13261,9379,8188,7268,13504
1154,9686,1206,1230,7279
10697,2398,35,2895,1843
1279,12989,1983,10854,11955
3493,6524,518,7005,2873
9895,11361,12252,12474,6554
547,12366,2544,3168,12474
3545,8374,4325,1830,2147
5162,3082,5308,2415,4815
13066,3629,9583,997,7806
2410,6749,6403,5137,11936
6679,13923,13815,9630,12940
4520,13151,13946,11690,4009
1193,9088,3082,12281,6513
9144,9207,14454,6749,5137
3003,14323,12260,7288,9486
14349,4465,5135,4979,6794
13267,3082,13498,13175,9718
13809,9560,5301,4970,7526
4835,12060,5539,4871,3907
12852,11399,13420,2794,6642
3394,11062,13568,11170,8481
796,4812,65,102,999
2785,8916,3516,1509,14376
7966,13793,11404,9907,14211
9543,6046,6635,1179,6498
6060,5035,7806,3166,10668
2887,3416,751,5387,8436
1491,1230,14065,10065,706
2963,14,3842,847,11380
8439,11061,11681,6461,11957
13314,13938,9446,9760,11051
7424,7878,8957,12788,12295
14474,12265,636,2194,2860
13309,8103,2985,9727,14388
1084,10113,200,1230,6554
424,2263,7567,10269,12730
5232,3082,1627,12930,8851
11424,1007,12342,2838,13186
1835,12688,14353,12824,7459
8116,10263,9501,13456,3352
8668,11622,8665,35,9920
8668,11622,8665,35,9920
3813,12138,1230,706,366
4197,3753,8481,8430,7246
10051,1682,9755,2636,8245
5119,5084,13846,12072,13781
8725,6379,6922,11852,13782
9690,3765,8481,4106,11481
4932,2660,9768,2365,9398
8580,1100,496,8219,12362
4952,3242,13167,7385,8477
588,9613,11441,3168,12474
7981,2415,3082,5524,13498
8829,7381,14094,9056,1112
2732,5775,2338,4605,5974
8317,3817,2531,11872,387
10316,14375,11441,91,2544
8803,13952,3254,1978,13516
9429,13076,9670,4063,3190
1638,10941,490,105,4032
7994,4704,6957,8089,11536
10927,9938,12283,11538,2493
3480,4605,12688,8130,8265
6863,4237,8595,12817,12180
4466,2585,4894,12679,3795
7089,7005,4501,6524,2607
1282,4286,13741,7622,1536
3690,5035,9354,5049,6290
12741,9603,12900,11323,2824
4618,102,3168,12252,9929
13363,6597,10140,7405,6267
8184,1406,12416,5692,6077
5351,13175,3082,1400,2355
419,3680,3082,9718,13498
5593,3168,9929,2544,7420
3010,7995,3978,2266,2848
10462,13938,9760,12942,11051
2878,9009,518,2607,13609
14360,10797,196,8245,11536
2000,1482,6800,5594,11322
7368,3225,7075,12822,10007
7368,1978,9929,1092,2544
13964,4765,5692,4239,9617
2369,13730,13853,10851,5145
922,14375,13761,9981,7420
13310,2024,3933,10202,20
1191,2544,9929,14076,9613
5615,5617,1531,2858,10074
4174,8944,5325,2187,4926
13678,13124,5102,12147,9084
5437,14492,2544,9613,9929
2976,11844,12919,2197,8606
4071,3419,7454,1970,1441
13446,3853,7606,2794,8353
4042,6789,811,6831,11891
14452,2544,9613,5083,9929
4303,3546,9055,223,7666
13540,12446,8264,6240,2064
5635,14375,1790,11361,3168
13453,9009,518,13609,7809
9292,14375,2447,4244,12252
14357,2296,6943,3238,12156
5804,7005,6524,9758,4501
5804,91,14492,9929,14375
5830,6737,9042,7381,1112
41,3472,3155,4046,10892
2563,12099,2341,12511,11180
4003,2009,262,10109,776
6512,6907,6480,12713,8101
8861,11703,6560,6113,2891
2999,4605,5165,3980,9518
9657,13484,9121,2166,5983
11429,9630,10879,13372,11869
11429,9630,10879,13372,11869
11429,9630,10879,13372,11869
5492,2771,12758,10265,7752
5492,5488,8598,1610,7356
2477,13593,10352,7622,6861
3673,1401,7082,4999,13867
8331,4904,13879,6790,10937
1519,9207,8319,2223,3748
1519,9207,8319,2223,3748
12626,8481,11170,10199,11481
10159,11431,8866,12549,7843
921,3548,5612,4314,6204
921,3548,5612,4314,6204
921,3548,5612,4314,6204
3076,4812,399,65,11441
3076,4812,399,65,11441
13846,8140,12072,5037,12169
10248,2415,13498,9718,3680
11707,3546,10693,1095,9055
8825,12251,4473,7870,2713
2736,11091,4605,2338,3980
12656,6484,11291,10460,10869
2250,9753,10642,12642,13634
2250,10642,5204,1286,13848
4281,6922,6379,4604,1611
13570,4743,790,11662,6324
5183,5814,11280,14269,11028
1011,1230,12339,1571,706
4625,3840,6465,10241,8404
4625,520,3840,10241,1571
13126,2194,3842,2548,11380
6850,10698,1230,10194,6616
12842,399,2544,65,4812
13966,6524,11420,2607,2864
2365,65,4812,9613,399
1189,4812,65,399,1978
1505,9570,5855,6259,13789
5612,12085,13853,12047,13923
8564,4605,5410,3445,5165
10292,6471,3437,12527,12041
7954,6642,7516,5575,5738
2038,4537,5113,10863,14383
5583,5836,9802,7117,13337
3355,1715,9185,2001,9069
5440,13923,11793,12517,1996
13812,2194,1482,13660,6159
13812,2194,1482,13660,6159
13812,2194,1482,13660,6159
13812,6907,12685,1823,6480
2256,11064,4790,11655,1657
13948,5524,13498,3082,4565
7759,10798,2454,6199,2856
360,10450,9433,12185,5483
12999,5084,8444,12447,4227
10595,13629,1159,1266,3254
13077,3419,7454,542,537
5956,6579,7671,5584,1843
3472,3814,8434,5387,3192
4399,1682,13961,12370,12385
4399,1682,13961,12370,12385
4399,9808,4486,4980,12888
4399,9808,4486,4980,12888
1059,2544,14375,999,9929
10452,7567,6091,4143,9059
14132,5026,4244,1827,9929
726,12489,13142,10718,11083
1722,9517,6524,2309,518
9819,4700,2068,1096,9608
3806,1347,13846,4122,12758
9038,8253,3165,741,8408
11025,9808,7650,7715,606
11025,9808,7650,7715,606
9252,10966,7377,3563,1117
27,8271,7752,3168,7420
6352,6922,6379,2308,6029
9808,4486,12196,9630,11878
10309,9575,1064,5726,7923
13089,7620,2064,1403,10879
13089,7620,2064,1403,10879
537,4153,14002,7450,10959
1341,9400,1847,3254,7053
3982,10306,11563,11701,10183
6542,4549,2194,949,6785
10496,12474,9929,3168,2447
10174,1083,9268,12427,11039
14316,2214,11253,3038,7238
5338,13224,162,1898,4737
5900,7935,8891,9426,4549
11893,3159,1581,2894,4720
13568,3168,12474,2994,4244
9417,4365,13476,4066,400
12883,1518,13314,1629,10162
2967,3546,14025,5631,3542
2967,3546,14025,5631,3542
5316,6882,4182,803,12110
114,830,456,2847,6792
1708,13453,1251,11334,3027
12701,13076,6758,14166,6780
4354,14282,5113,11374,5526
13902,1520,9617,3129,6558
14464,8964,1850,14114,7368
10386,13634,13647,7878,4237
5584,12824,5165,8265,7603
6551,7834,5962,3186,4487
7364,13405,7657,2400,6308
7364,13405,7657,2400,6308
7364,13405,7657,2400,6308
640,5247,5387,13852,6642
9011,2607,518,6686,6524
10631,12419,2018,7279,8404
11229,13151,4009,13946,3138
3125,7685,2371,3108,4271
9744,8630,2342,8712,10223
9283,12586,2186,13443,11429
9283,7151,3159,9456,196
9283,7151,3159,9456,196
6479,13634,7878,2024,8957
7930,4663,4374,8728,11265
6883,13,1266,8449,905
3655,9346,12864,1652,1536
1433,8411,5488,14507,7254
1433,1095,4905,1134,9055
12610,8202,12107,12593,6120
5242,5766,8291,4,5485
3588,7420,11556,12474,4500
13387,14172,7878,13634,9155
20,2658,3001,11166,69
5712,7268,954,3867,4325
3516,10863,4537,1989,10628
4068,5598,13217,9812,6650
12684,6896,2096,7718,8274
6401,13938,4584,9446,3482
3995,5406,9929,7053,8271
707,12236,8019,13023,11265
8526,11200,12663,8059,4113
10149,12224,3674,12260,4574
8502,6642,12823,14314,6909
8631,2024,5214,10625,452
1514,9950,1692,3563,7888
2228,1081,13193,10841,8651
8118,4244,9929,11361,2544
6732,424,5592,9176,12111
3263,6047,7450,10892,1742
3523,7878,13634,14172,2024
8278,3680,150,3082,2415
10968,1336,518,2607,9517
2890,11312,3428,9280,12772
775,3472,2459,13011,3352
11317,9929,2544,13761,3168
4506,9321,12188,4482,7333
1340,9683,6047,355,13978
11958,3204,10601,13151,2331
11958,3204,10601,13151,2331
7675,12474,10976,9929,9613
10765,9933,9715,9234,6388
632,916,13774,11030,7622
6508,9956,3630,7860,8155
1186,4743,7505,10242,6324
3859,3844,200,1230,5084
14363,11367,3159,2936,10879
5695,2955,4981,12097,758
6010,5426,997,5101,12146
10957,3082,9718,5524,5937
3917,456,8145,4635,2763
9845,12173,5956,3495,8222
151,999,91,11441,14375
11677,7878,3339,8957,13634
12768,6554,6002,7526,706
14370,65,4812,2544,399
14370,65,4812,2544,399
14458,13909,3403,6784,12307
12529,10205,6559,12100,10339
5225,12881,5461,7450,8916
828,12206,11404,13793,11017
12149,3159,4720,13431,9430
9834,4046,6047,11331,7070
3642,1135,1196,13135,14476
9755,3393,11735,12839,1133
1458,7685,7885,7287,1593
5697,10863,14282,1989,5113
299,1127,6301,2459,7494
8684,518,7005,2607,7800
8684,999,9613,14375,2544
315,9638,2482,7754,5241
2464,4310,12569,12482,13632
12521,8481,12577,3765,4191
9176,13505,4436,10776,13059
425,1088,11479,534,802
5102,9009,14497,178,6524
3416,3082,1442,4565,9718
12871,9583,8598,3629,13844
2716,4028,2427,14539,5543
1641,14282,10863,5935,7285
11024,3082,13498,9718,2649
5063,7488,8145,11898,2588
6044,8103,5692,9924,9753
12400,6492,11380,11706,10125
12400,6492,11380,11706,10125
5443,8668,1492,4407,5011
5494,4337,13367,1506,52
6140,2794,5962,5967,3658
341,7526,1092,999,13083
11287,3082,5760,9522,1234
12967,6686,2607,2309,6524
12967,4894,9613,5623,9929
9618,14353,5974,1828,2338
6088,13828,893,10204,7097
6495,13090,7685,3828,13241
11596,10532,1266,12474,3168
4512,10520,3168,12252,9613
5692,9899,1906,11912,11847
2970,592,8306,4605,12824
8785,1230,11094,13241,10194
3774,64,9735,13512,10416
1110,10937,7911,13374,8927
1110,1230,7658,11681,8686
9893,7420,13761,9929,3168
13211,14126,2641,7623,11861
10764,14497,12717,532,10953
10373,3463,5794,12591,5491
10150,4206,6976,7812,9137
6261,12251,8825,1366,8256
3501,12837,1843,13883,6487
14088,7878,5692,4237,11195
1666,4605,14353,5775,9518
10847,12789,10476,9716,9395
12658,12925,3853,3186,5063
8683,5775,4605,14353,9518
9653,11481,2548,7860,1526
6193,8411,174,13844,5035
62,11725,13536,1892,2597
8433,4244,9929,6554,13083
2269,4483,9735,905,1266
1785,11186,12430,138,5805
9805,12731,12897,2639,9657
5552,10169,14163,10382,8695
13207,4812,12252,1092,9929
1274,2032,2072,9543,9606
4102,6557,2593,13770,3563
11087,3603,1974,155,11212
10469,13634,7425,8181,2024
10491,1830,13263,9221,3545
11800,7420,6472,12503,3168
11257,12530,7950,14479,12961
5127,5831,1978,399,1757
13891,5084,9709,10306,9837
2805,3168,91,11361,7420
3632,6334,13741,2064,12085
4029,9929,3168,14375,5242
3301,1031,2794,14,4549
8574,3472,12052,11425,7494
2908,12825,4551,7666,520
2375,9605,3009,11795,12039
3763,12593,2985,7878,4493
2780,4244,2544,27,3168
646,11386,10999,7785,9155
2603,3901,11194,8107,8706
5560,9613,1266,2544,65
9004,13632,3159,196,13665
6708,4377,2187,3159,10043
8060,14353,12688,592,460
9055,2342,10223,3138,12547
10979,8523,1246,9088,283
1968,14044,8343,12290,8105
4538,3082,9718,13175,5524
14515,6102,6712,14411,10428
4524,11608,6428,7426,3620
7945,12320,5035,6290,111
10686,10191,5035,12320,3082
11918,627,10916,11958,4140
8996,1341,3261,1373,4013
6337,12877,11990,1235,13909
9603,9783,12030,6254,14103
521,3563,2593,2948,9457
10459,10657,6789,5530,7279
12376,4790,8168,9056,454
10590,111,7806,3166,10191
2840,11431,1613,1774,4310
5598,3186,10063,5635,2892
9025,8973,8018,5832,1313
2755,5659,12549,137,8084
7421,5698,5607,6070,956
7398,10532,27,9735,10520
13720,6525,14350,11271,7437
8750,5331,2002,5910,12391
12562,8019,4197,13011,6176
4182,12489,11083,10718,13142
10598,5331,9091,2002,911
4260,12942,13938,9425,9760
5977,7496,1847,3552,8390
5084,3747,12169,12350,10465
12383,14375,2544,1790,9929
12137,3461,1311,10760,8005
12419,5609,1720,11993,6514
4391,4276,3524,2418,5285
4539,2544,739,4812,5084
9471,5035,9354,5049,3871
6629,7575,9448,12626,3472
13091,11699,11082,518,9758
13577,3082,12491,11826,13660
14003,6523,2957,7882,8568
9584,102,14076,2544,6108
12523,9686,1230,5084,200
11399,4313,3472,13217,6650
4899,8860,1224,5070,9265
4899,8860,1224,5070,9265
4543,13303,12195,13389,192
6423,2838,8100,14339,7019
11231,7878,8957,13634,5567
11941,102,2544,11441,3168
2968,10598,5037,6622,6447
13215,10487,7246,5490,963
9837,1712,9944,2070,3446
9126,12881,1945,10482,8916
7157,11408,11404,8738,14049
11443,1682,9003,7151,8089
12679,11338,4021,12140,12415
2725,2544,14076,9613,10520
2725,2544,14076,9613,10520
5205,5145,4720,13431,3159
4456,6379,6922,8086,9953
9756,2372,8698,5218,14445
10103,9718,3082,9619,2415
906,5145,3221,11878,7737
7828,2544,14375,7420,9929
4038,11097,7526,8193,4604
5313,1266,905,11361,9450
5313,6465,12679,7685,3840
14212,5957,11133,7021,8144
8940,8442,2999,12430,3352
2689,7878,8595,12180,10659
8869,13720,7763,8227,5674
9357,14517,10508,13981,3186
6579,2544,11441,3168,13761
6939,1350,1979,12980,6782
5889,3570,4536,12469,6999
6938,10361,201,2905,11596
12224,13011,3472,3352,1450
4155,9929,2544,9613,3168
4155,9929,2544,9613,3168
3414,5387,1361,1935,1299
11767,8916,8286,8040,3516
9137,9929,3168,13761,10520
4992,5461,12109,7450,9653
8462,9243,9321,870,11809
6837,6525,7456,14350,14429
9186,4436,9458,3886,7010
9186,14282,10863,13587,7285
12687,11134,2953,6259,7278
3060,8800,4780,8868,355
1055,9651,4550,13782,1088
10133,7622,3617,10277,14284
3294,12717,997,518,5426
1769,4605,2892,7210,460
5805,11380,3186,2194,1791
6703,2551,8336,12961,2977
14344,12734,6844,9065,4850
14344,12734,6844,9065,4850
14344,12734,6844,9065,4850
576,14225,3516,8916,1509
10512,5875,10553,6537,7018
11117,5406,8271,4696,4894
8204,10183,5899,4390,1092
4249,4605,14353,12688,6469
2356,4103,1324,3493,7860
11166,13181,2194,5359,3842
12446,12315,1713,11878,11973
2688,8341,1978,14076,2771
7701,6524,11420,9940,13750
8708,5957,11809,8622,9321
12027,3082,8353,8910,10934
11490,9009,518,8111,13750
2558,5084,10265,13846,3552
10027,3516,6047,355,4780
6399,1793,1313,11242,8005
11611,11441,14492,2544,14076
88,8960,14320,3094,9522
3622,9486,4807,8509,3165
9962,3506,7575,11609,5615
7210,14375,12474,2544,7420
1092,1289,13493,3829,12948
422,6451,11735,13923,8937
5756,14353,460,4848,7603
12584,1589,2064,9591,2389
794,9929,12252,2447,8867
11279,2773,3414,1432,7294
2130,1193,13905,6771,12004
14033,12224,13264,1143,7584
1689,12099,11941,12980,1965
9346,9929,999,13761,14375
9478,14060,3007,9252,12225
10966,10194,12339,1230,6554
10966,5623,4244,2544,9266
13465,13429,808,13397,11546
1923,4689,13181,722,8567
7526,4551,6514,7162,1615
7526,4551,6514,7162,1615
7526,2789,11284,9908,101
11816,7401,9928,5616,5047
2566,38,12016,514,3744
339,2553,7992,6539,12875
2137,2638,1517,5313,4295
5047,1682,2636,10797,576
5047,1682,2636,10797,576
4485,9613,3168,14375,7526
3207,65,8867,4812,399
3207,65,8867,4812,399
2326,7878,4717,7192,8957
12343,1007,7118,14447,12875
8616,12330,13195,169,4792
4314,3776,13048,585,8842
13491,9674,229,4872,12155
5964,4522,5692,12416,9617
10439,13011,9176,3352,5959
13713,3414,10148,6025,3037
4464,7294,10948,6490,14077
9001,5996,4180,3037,11079
10884,5956,613,14096,10234
162,3829,6652,7612,4242
13424,10329,13923,6558,9808
8197,4605,6469,5165,12824
10693,3068,14286,4777,1518
376,13244,13770,10264,821
11022,880,2953,3311,10869
471,12925,5063,8872,8698
8442,10074,947,5420,1531
7150,10043,5421,12066,3659
46,7699,9216,9958,9661
10021,2415,3082,13498,13175
4569,1581,12482,9111,8803
7912,13011,5615,3352,7575
4722,870,9243,8253,5957
4722,8462,11948,3839,4482
237,8103,1208,12817,3597
8870,5692,2631,12416,13374
3410,8175,6416,11715,1081
11177,4500,9929,999,13083
11615,5084,200,2853,1230
4135,1238,58,5508,13616
4135,1238,58,5508,13616
13847,13083,4812,12252,7752
13326,8059,1482,11380,10074
13326,8059,1482,11380,10074
13326,6907,389,7202,8101
8794,7622,1066,3956,9922
10707,14388,4374,7148,4259
11437,6449,3376,5288,1871
11544,2426,6846,13195,1137
14023,8977,2024,9073,14172
627,11441,2447,12474,2544
2263,10629,3748,7297,5788
9597,8230,2771,122,1008
4970,12955,8199,12481,13897
11626,13109,5080,7077,12895
7827,7554,4683,9195,7307
10795,12346,534,11280,13310
2442,11105,4122,13846,12072
3107,5633,5038,5159,2794
7535,10081,13374,5692,9023
7234,6332,3853,10597,5550
12034,4883,9703,6121,5047
1377,13283,12795,2973,5306
8579,9764,3948,1608,7184
2972,12489,14224,10718,11083
870,9929,3168,4244,9981
76,10191,12253,111,13844
13331,9324,1466,8059,13660
7109,7459,7603,4605,6469
12966,14375,14492,9929,12252
13148,9814,11942,10761,13846
381,681,13747,13718,14094
1794,10288,9858,7466,12782
14268,1347,14465,10761,10183
14325,6379,6922,2949,11124
10916,14532,8867,65,4592
4967,4812,11441,10532,9929
1146,11735,1133,2105,10250
13749,9888,1843,9052,4370
14318,10158,4265,5035,1577
7172,13402,8411,10947,174
13420,12852,11591,5750,11399
6578,200,6465,10465,1230
13193,3229,10156,10879,8003
11794,12573,3552,9837,10306
11380,425,29,8681,8019
1501,1898,162,4279,257
7350,200,3626,1176,9686
2843,4310,14269,12482,9029
4825,14388,5921,4374,2985
12225,14133,5451,8521,9271
10234,7593,5456,6446,7642
13060,2553,6539,1144,7148
6045,1713,12813,12385,2998
10521,10416,905,1092,1978
6503,6922,6379,7718,13236
13109,7507,4929,5618,9072
1067,507,2371,1078,9741
13225,12855,1697,9550,10067
9448,3037,13857,5329,10629
977,10001,2878,14076,3552
9430,5692,13374,12416,171
11628,8072,8040,1115,11373
8982,6121,11026,3550,13317
1477,4458,12119,3457,13082
9838,13456,138,5805,9812
4860,12720,12941,12224,4466
8652,4241,13505,3472,8285
6233,3524,2993,2418,13517
14399,3546,14025,1095,9055
14399,3546,14025,1095,9055
14399,3546,14025,1095,9055
14399,3546,14025,1095,9055
14399,3546,14025,1095,9055
9924,987,7243,12594,5595
4202,10520,2544,9929,9613
10284,4476,3200,5365,119
10306,9597,11895,4533,5530
9598,11493,2620,9615,2400
4442,3168,1092,4244,14492
4442,3168,1092,4244,14492
14495,14024,3680,1212,13175
1852,12602,12265,11481,5490
2123,483,4689,1552,10402
6782,10976,9929,14375,11361
1767,10397,289,662,7705
4295,6922,6379,13347,5933
11613,7895,3414,5419,12644
12792,3082,9718,13498,2415
12586,10851,7151,3159,7371
12586,10851,7151,3159,7371
12586,10851,7151,3159,7371
805,6782,12821,12512,3186
5077,8753,9628,13994,8626
10626,12511,12099,3663,7195
3623,5527,487,11548,9064
4415,3168,1790,2544,14375
9271,9491,5275,3698,4013
10118,1127,5959,5351,5592
2758,11835,2024,1557,13634
8409,6854,10100,7911,4052
121,8933,3808,1816,5692
4715,6524,4501,7005,9009
6374,5035,13844,13402,3166
7060,8340,9305,894,14065
1572,9929,2544,3168,12252
10143,10558,4522,11355,9091
13023,3082,13498,7837,11706
5813,1230,11535,9686,200
1506,4605,1828,5107,460
1206,1684,9433,13529,12185
11260,7911,2238,4454,3327
6344,4293,3155,3099,314
6344,12385,2136,11293,5040
5967,2607,518,9009,11082
13121,11408,2981,3336,4465
13032,8626,1217,4377,12805
9937,8966,11691,1922,1297
4360,3795,1266,905,1794
5502,13263,7545,9763,7268
3550,9808,6752,11636,11845
3195,13598,6363,13857,4914
14115,1577,7254,14507,3871
14115,3546,9055,14025,1095
2793,2866,7972,13347,5325
12350,7296,5764,1378,11993
9566,12942,9425,9760,13938
9232,5224,13290,10367,4379
12238,7878,8181,13634,4692
6590,7878,14172,6624,13634
9786,1744,5921,1557,12465
14502,13761,14375,11441,1092
2187,6121,5047,3979,13742
9468,14051,3072,5692,10788
9231,14507,3166,5488,3871
9231,3546,1095,5631,11411
13302,3165,12225,11966,13709
13935,3168,14375,13761,12474
7852,4195,5475,1830,2127
11658,460,14353,12688,9518
7131,3472,2112,8285,3352
14031,50,9763,146,2177
14031,50,9763,146,2177
1882,13938,4584,9446,7034
14462,3795,4894,11109,11016
551,1322,10934,7465,10613
12163,10923,12717,9517,2607
13732,3934,12837,2310,2794
1462,10597,9950,7935,5584
9226,8519,518,6524,7005
9226,12688,14353,4605,7210
2158,4894,905,1266,7496
5222,5322,4377,10664,7665
9880,4812,9929,102,65
7550,9613,102,11441,10976
3984,1283,4605,12688,6469
3970,2607,518,2309,13609
5586,12730,2263,323,2011
8258,5084,6428,10598,14498
12829,10367,2820,607,13290
6379,6721,11849,139,14092
6379,6721,11849,139,14092
6379,6721,11849,139,14092
6379,6721,11849,139,14092
443,8253,3113,7451,9369
6815,563,14419,4712,13264
3167,10235,13505,4145,2639
7752,2767,10976,4696,11194
9157,11189,3474,1134,6514
9688,2024,13634,925,6902
2037,4133,6391,6982,6754
9917,1718,14489,2737,4180
2522,7005,11420,6524,7116
9309,9929,14375,2544,12474
2790,10818,4564,4689,14044
138,2892,5387,10063,3003
5696,13844,5035,6290,13402
12717,11386,2567,10893,10021
12717,11386,2567,10893,10021
10697,8957,6902,13634,10858
12321,13267,10561,7447,10597
37,14211,3304,4237,7878
1151,10183,13781,4919,14150
10677,2732,10334,6389,685
5230,2343,8818,64,736
5231,7878,8957,8936,5692
12948,2400,11493,1629,5891
1376,2345,10659,20,12995
14349,4465,5135,4979,6794
9525,283,8621,2343,9088
13391,14458,3548,10601,2664
3573,3082,13498,2415,14024
3394,11062,13568,11170,8481
796,4812,65,102,999
871,9764,9270,12909,5186
9982,12942,13078,5705,6265
13742,5607,6070,5698,750
2887,7494,3099,3472,314
6733,10664,11735,13853,5256
11663,3168,1790,4244,2447
10484,7843,5958,11912,6558
11179,13634,8957,7878,14468
1492,5530,4276,6789,2482
3911,1230,3074,6830,200
14274,12174,10641,11408,13446
8668,12793,4407,9980,13771
7067,14038,1713,6116,12385
3813,5165,4605,5775,6418
4197,3753,8481,8430,7246
5882,2544,3168,8867,1266
9690,3765,8481,4106,11481
1583,14172,13634,7878,8181
13182,4815,3266,8815,5850
13774,3428,13711,4716,1487
14258,8111,9009,10703,2607
14258,2145,13793,6459,9321
8117,4234,1448,2426,6846
14084,13090,10017,1593,12679
12708,3082,5308,13498,2415
1048,12299,600,10599,10231
10958,14353,2338,7459,4605
11101,8059,2892,11200,11380
11504,6379,4892,6922,13782
18,10881,6012,114,7828
939,9929,6108,13516,27
11763,14369,5835,9146,13994
6314,4605,1526,2561,5594
3152,6682,946,8691,9216
2538,6907,12685,5869,8101
11312,14172,7878,13634,8957
6422,9686,14498,8106,9493
10337,6759,1536,4207,6649
3653,13609,7800,7005,518
9733,7371,5771,13632,5582
7699,7691,12011,1768,13634
7048,13634,8181,2197,13647
