3394
10900	8175	211
4020	8206	147
869	528	154
12913	6084	202
7986	528	154
2567	9324	90
11043	6084	202
3987	6084	202
9011	4557	137
2592	2660	236
5389	5530	189
6863	12241	117
9227	6379	114
511	7526	212
11492	7526	212
13173	5957	88
14346	7911	202
13593	528	154
3562	6084	202
3613	5957	88
5603	5957	88
2547	7814	212
2265	6084	202
9278	5957	88
1461	2482	189
2664	5084	159
12028	12099	222
13160	528	154
291	6379	114
12660	6379	114
11087	528	154
6845	7526	212
2538	9933	139
2760	8867	14
8272	3588	212
12243	528	154
9292	3624	36
10150	12549	85
8228	5497	36
2440	6379	114
13132	13536	193
2943	7526	212
10402	9324	90
13289	10265	147
8668	1849	94
788	6084	202
11671	5530	189
6203	9324	90
170	6084	202
6980	8438	94
11276	5986	94
13762	7526	235
11139	5957	219
2049	6084	202
6056	3082	188
925	12294	235
2961	13366	189
11272	528	154
950	5394	235
10004	12725	192
10277	6379	114
1758	6084	202
5784	2660	236
10975	12844	137
12387	2482	189
5339	11071	200
11479	13498	188
14162	6084	202
2251	1081	211
4891	528	154
1147	6379	114
9883	7526	212
3935	1069	235
6850	9324	90
4277	3082	170
4081	13622	119
5058	10532	212
3698	5308	188
1347	6789	189
9371	6084	202
1587	5957	88
14366	5957	88
14340	12919	112
6073	4894	212
13633	9686	220
2780	5957	88
13429	528	154
7811	5957	219
12906	6379	114
6646	6084	202
12465	6379	114
3617	11680	212
3583	9686	201
3508	4673	235
10067	528	154
9481	3082	170
5004	4626	13
8075	5957	88
8095	7526	212
1061	6084	202
9275	6084	202
4141	6084	202
4411	528	154
7184	6379	114
10136	6084	202
1541	5957	88
9047	736	147
8545	5530	189
10463	13498	188
5556	6379	114
9576	5957	219
9949	6379	114
12476	9324	90
14166	528	154
7383	9324	90
14025	6442	1
7191	7526	212
9047	528	154
7216	8087	177
9017	7911	202
13319	4626	13
4235	6084	202
2298	4894	212
6026	13017	117
8826	528	154
9736	6792	65
11737	6084	202
5225	6922	114
4116	7526	212
3622	11218	88
10920	4626	13
1676	7526	187
11308	1794	212
589	6084	202
11677	6084	202
6277	88	212
6525	2660	236
8652	528	154
3402	528	154
6695	6084	202
11773	12511	222
847	9324	90
3707	6084	202
7264	528	154
12534	6379	114
13210	7526	212
5821	6379	114
4863	6379	114
7885	13366	189
7108	6084	202
9111	9686	220
10932	6108	107
10379	7090	235
9595	5733	220
13649	64	117
13764	6884	220
7418	6379	114
3318	2908	159
12316	528	154
14132	11679	117
9493	528	154
9656	1007	50
8911	4626	13
9646	12511	222
4481	6379	114
1034	7655	137
5872	939	212
9827	7526	212
8767	4603	36
7345	13366	189
3564	3861	65
11246	12099	222
9240	6830	141
14074	11967	235
2822	6379	114
14484	6379	114
1560	7462	209
5226	7526	212
5897	6379	114
6416	528	154
11132	1472	177
94	6379	114
14531	2721	112
809	7454	160
11064	2908	159
13972	11967	235
4832	7526	212
52	3624	36
11497	8953	90
9070	6479	184
4074	7526	153
5117	528	154
9190	3082	170
3515	4391	235
5310	6379	114
144	528	154
1395	528	154
11566	9324	90
10508	7299	144
10715	1007	120
1481	6084	202
14222	6513	188
10145	10625	36
779	10637	36
3649	88	212
2282	6084	202
14338	3082	170
4616	7526	212
7154	6442	1
6598	5957	20
11364	528	154
202	9686	220
1077	2482	189
4682	528	154
878	5957	20
9776	528	154
71	13366	189
14222	7814	212
12741	9228	85
5161	9744	177
11560	1613	137
2510	88	212
8051	6379	114
1878	7526	212
1768	6084	202
702	5957	20
7511	4626	13
7975	2908	159
7530	5957	88
3541	4626	13
12875	6379	114
11424	7526	212
9159	6084	202
13945	1230	141
12048	7526	187
13780	5957	88
775	6379	114
10473	7526	212
2106	528	154
9946	5530	189
5991	6084	202
9912	9002	184
11052	5530	189
6810	6922	114
12223	3082	188
11054	6379	114
7610	6084	202
13787	6474	137
11796	4626	13
7628	9324	90
9275	6379	114
11606	12099	222
6516	3082	188
11439	6084	202
7743	5957	20
4463	4727	41
3639	4894	230
7065	8626	137
1221	5530	189
4679	7911	202
2284	6084	202
14227	4626	13
9099	6379	114
2672	528	154
2354	7962	184
5687	6379	114
5003	4894	212
9060	9324	90
4104	11218	88
10971	6084	202
3917	9463	65
12371	1006	177
962	7526	212
7708	7526	212
13145	6084	202
12116	929	117
13005	3082	170
11142	7211	235
6422	3403	235
11824	11194	189
961	528	154
8539	6084	202
3230	528	154
14195	5957	20
8965	6084	202
5794	13396	235
6597	7526	212
8437	6381	112
13956	1646	113
3203	9324	90
12513	6379	114
9081	2660	236
9507	5084	159
5777	6831	235
2845	7911	202
12805	10690	91
10865	13366	189
6228	2415	188
3078	6108	107
4486	5084	201
2111	6789	189
12399	4500	235
7205	7911	202
13863	4626	13
7675	528	154
5162	5957	88
2712	7911	202
6987	7526	212
5913	528	154
2359	4626	13
3445	2351	144
2591	12758	212
9809	5968	220
8048	9305	235
2229	7526	212
8892	5957	219
13624	690	206
6622	7526	212
9860	6379	114
10493	12419	201
5870	528	154
856	6084	202
1423	528	154
7120	6233	220
1611	3082	155
5897	528	154
11953	3588	212
450	6379	114
6230	7526	212
13526	6084	202
12934	6201	112
9539	2214	94
13863	5530	189
8319	6379	114
6058	13366	189
11294	528	154
11747	4894	212
4173	1794	212
4307	4894	212
1385	88	212
13994	7443	91
9394	6379	114
1532	5497	36
6768	6379	114
8256	7526	212
7475	54	184
12124	4626	13
7860	13526	112
13425	9324	90
1009	528	154
4714	13366	189
11978	7526	212
6931	3082	188
4084	9324	90
1110	528	154
10611	5957	219
7234	12321	221
1555	7526	212
9578	1890	188
6244	9324	90
11421	6084	202
5217	6084	202
2940	3082	188
15	528	154
4621	4626	13
6067	9324	90
13042	5530	189
4653	5957	219
10932	6393	125
11628	528	154
8928	6084	202
10612	6379	114
6780	6379	114
5736	7526	212
2585	6108	107
5246	14150	153
5925	7526	212
8795	6084	202
3562	13909	220
12770	528	154
14272	6379	114
7979	929	117
7864	2660	236
13103	7526	212
6006	6084	202
9704	9903	137
1987	6084	202
6076	10558	117
7303	5084	159
14324	6084	202
3190	6884	220
6638	1472	177
442	6490	188
4545	528	154
14366	12099	222
3584	4565	155
12180	528	154
10932	6084	202
676	7526	153
12912	7526	212
10912	528	154
8648	6379	114
9135	5957	88
12100	1794	212
13052	528	154
12228	5801	184
8239	6084	202
11265	6084	202
12570	5216	144
12950	528	154
2410	5957	88
11871	6084	202
5282	7911	202
11815	1170	137
10850	6379	114
2367	8175	211
11203	301	112
961	6379	114
11390	528	154
9330	5957	88
13825	4626	13
3784	528	154
10227	12099	222
13708	9686	94
1669	6084	202
11431	9091	117
11126	12804	220
8052	5957	88
12013	4626	13
11175	7526	212
10960	9091	117
13181	9324	90
11663	528	154
13452	13598	72
1146	6379	114
2073	4894	212
14103	7526	212
10865	528	154
14502	1230	65
14332	5814	137
1017	6379	114
13683	3082	170
4012	7064	141
12419	6108	107
1135	528	154
1749	528	154
12288	528	154
7468	528	154
1415	7526	212
9590	3082	188
10458	6379	114
14152	5957	88
14487	7526	212
7353	5957	88
10023	528	154
5034	1007	50
4027	9324	90
7639	4626	13
5833	11257	212
7142	10558	117
334	1794	212
10619	1230	235
2590	6379	114
3969	1275	85
13892	7526	212
14183	9324	90
11737	6379	114
5031	5957	20
7782	10558	117
12813	4026	235
12645	14059	39
9174	11686	137
738	9324	90
1451	528	154
6890	528	154
12330	1007	50
5604	1007	50
6890	5530	189
12687	5957	88
7449	10185	220
13499	6084	202
2267	6108	107
5591	4626	13
1095	13366	189
10681	4603	36
9272	5274	64
5966	5530	189
3205	7526	212
5038	2282	137
7942	3658	112
4008	528	154
4506	5957	88
11386	9324	90
11142	528	154
2525	1007	50
3670	1794	212
8426	6379	114
10282	5957	219
6849	528	154
731	13656	137
1708	6379	114
9439	528	154
9903	528	154
6600	2915	235
14250	64	117
11825	5957	219
14368	4626	13
9637	13017	117
7756	5957	88
5759	1794	212
7288	13017	117
2028	7526	212
11537	6084	202
14010	5957	20
3013	7526	212
13549	13076	137
12864	528	154
9999	4626	13
6148	9324	90
14369	7911	202
14241	102	24
14366	14482	206
2943	6084	202
3530	7911	202
9752	5084	159
13863	5957	20
7865	6379	114
6842	7526	212
13903	88	212
7874	528	154
11492	6084	202
3298	528	154
13865	7526	212
2815	6084	202
9488	528	154
13754	7911	202
11834	7526	212
5413	5957	219
4801	3919	117
11408	7526	212
10752	6379	114
14168	2482	189
6290	6108	107
14459	6789	189
1460	9372	112
4801	7526	212
9215	528	154
7124	6084	202
12851	1230	220
13297	528	154
52	6780	137
1177	13820	235
9638	6084	202
9625	528	154
7683	5957	219
5143	3082	155
5081	6084	202
9287	9324	90
11183	528	154
4857	10924	137
4524	2996	124
4512	9324	90
3112	5700	236
4065	11665	41
14072	6084	202
6334	13017	117
5873	8818	235
7694	9976	137
6963	528	154
11428	4626	13
13454	11136	112
10602	4626	13
12344	6084	202
5512	3082	188
7851	9324	90
1994	1230	9
13355	6379	114
3024	14311	141
9353	6084	202
1200	2159	220
9146	10329	81
12350	6108	107
6035	7911	202
12867	6379	114
12449	6084	202
14456	4247	194
2018	4626	13
13764	6084	202
5724	6108	107
11867	7526	212
6891	3318	125
11863	5957	219
5854	7526	212
8691	9091	117
9119	1750	117
9342	6084	202
809	5530	189
14060	3685	177
5695	6084	202
7559	9324	90
9709	6108	107
12198	7526	212
211	7526	212
3056	381	235
6514	6442	1
6649	2461	220
9545	9324	90
3773	2415	188
11845	2518	201
4687	528	154
4685	528	154
3305	7526	212
12700	528	154
13302	9414	65
8881	1230	235
5765	5957	20
14420	5957	219
3716	6442	1
7468	6084	202
13746	528	154
12678	3082	188
4440	528	154
5140	6084	202
3063	1358	141
3374	5530	189
1665	528	154
7057	1230	94
3661	3882	184
12292	2482	189
7626	6379	114
10327	4436	139
10032	6379	114
2481	608	147
14116	9091	117
12029	528	154
8647	3318	125
8506	5530	189
7414	6108	107
3143	2356	137
8299	7526	212
11552	2798	144
3795	528	154
5964	528	154
6466	5957	20
534	1007	50
6724	4626	13
14416	9324	90
9591	7821	235
6662	13076	137
3790	4626	13
14104	64	117
4433	4824	189
13406	7526	212
3129	13017	117
9696	5986	9
8979	6789	189
9539	2214	9
12403	528	154
3687	1105	36
8080	8076	235
5373	8965	144
1489	528	154
10169	3082	188
12465	9091	117
9488	14166	137
1809	3082	170
176	7262	94
8218	1487	192
6067	10770	112
6883	6379	114
6503	3082	188
3108	528	154
4885	6379	114
8566	7526	212
14442	3082	170
4604	3082	188
3347	6379	114
8742	2660	236
9546	5957	88
253	6084	202
8691	7911	202
10355	528	154
12312	4626	13
2181	929	117
7953	6960	117
8180	7526	212
10839	1993	184
6309	6379	114
4098	9324	90
2030	6379	114
11626	7526	212
8998	11194	189
10656	5957	88
6425	528	154
12539	3082	155
1976	4626	13
5325	7911	202
11950	6084	202
9314	6884	220
9696	528	154
9032	4074	124
7799	6379	114
13195	6084	202
8660	7526	212
11497	6872	36
7668	528	154
4639	9324	90
5564	6084	202
56	1007	120
14084	11257	212
11748	3403	235
2640	7526	212
9992	5530	189
3501	7526	212
12198	6379	114
13956	10976	24
7672	5525	117
11726	4123	137
8409	7945	177
8870	528	154
7686	7911	202
2980	9324	90
4408	528	154
8421	9958	112
1363	3624	36
769	7439	211
7405	6084	202
5817	7526	212
7560	528	154
5890	12679	9
10361	6379	114
9451	3948	112
10487	1105	36
11656	4894	212
2292	2721	64
1132	4894	212
10362	6084	202
2824	9686	220
12948	528	154
545	929	117
8653	528	154
7415	7526	212
10453	7526	212
6914	10558	117
9201	13366	189
9341	9324	90
11137	528	154
7546	6084	202
8481	6532	65
2539	5957	88
5166	6084	202
8379	9138	221
11048	6084	202
7394	6379	114
4511	4363	211
5956	10558	117
6567	6108	107
4947	6379	114
6245	4626	13
11770	528	154
3293	13927	236
10927	6518	189
5532	9088	188
449	7526	212
2945	4894	230
5882	3795	65
13510	5331	117
224	1092	212
9145	9324	90
2218	2591	144
5823	10532	212
4838	6479	184
200	528	154
1557	7526	212
10514	7814	212
4603	904	235
3598	528	154
10881	12481	211
12955	4884	112
8360	6379	114
2583	13574	235
1895	14343	177
11756	3068	211
4775	5957	20
10763	13536	193
7102	7092	112
8750	528	154
5814	9686	235
11479	14059	39
10140	528	154
14535	354	184
2123	9686	235
6050	12029	137
1846	7526	153
1008	6108	107
10909	8429	235
8257	8669	235
11235	9324	90
10315	2660	236
1157	7526	212
12438	3449	112
9048	4824	189
7274	5530	189
7971	10532	212
9017	7526	212
10910	14018	94
13914	9324	90
1236	12135	144
11988	12789	188
10143	6379	114
352	1092	212
11617	6108	107
12994	1867	194
10057	528	154
4570	6084	202
4704	4894	212
5310	6922	114
8283	9324	90
7628	12099	222
10318	12421	220
8116	6084	202
13071	7163	144
2750	4626	13
3019	7849	235
9228	7526	212
8626	6922	114
8166	5252	65
137	11355	117
6791	9324	90
9542	13175	188
11478	5957	88
474	6084	202
8753	6084	202
11444	4626	13
7930	528	154
8737	5957	88
10641	6084	202
3962	7691	112
8908	6379	114
1895	741	125
9208	9686	235
9836	528	154
917	528	154
7247	5957	88
8652	6084	202
8130	12690	137
935	7526	212
13758	4894	212
4553	5957	20
6381	6084	202
13975	7439	211
1169	4626	13
12572	6084	202
4597	10520	212
11511	528	154
12148	9324	90
2322	6084	202
1404	88	212
10356	9976	137
12184	4824	189
13854	9324	90
13152	10000	81
2797	9686	201
14064	528	154
8002	1318	235
4815	11537	184
12488	6379	114
5745	4626	13
2950	3082	188
5695	10409	124
13478	528	154
14254	2518	94
11599	11599	139
4285	4824	189
12431	8070	81
10872	1585	94
7482	10475	235
12645	3082	188
288	3419	160
2947	528	154
2835	6379	114
8835	6084	202
12087	7526	212
14400	7526	212
1447	6084	202
12224	13498	188
12324	9324	90
4471	6084	202
13901	9803	184
12996	6379	114
8222	6379	114
9577	6084	202
8099	12601	220
14020	5957	88
13042	5957	20
8447	9686	94
12406	291	85
9031	929	117
8337	6922	114
6923	3082	170
7382	7911	202
12028	5497	36
2513	13536	193
6446	5957	88
5064	7526	212
12757	6922	114
5043	9324	90
11316	7526	212
2063	7526	212
2369	528	154
13410	3795	220
13503	528	154
4251	9324	90
8006	5957	88
5556	10167	117
11872	6379	114
9960	4894	212
5097	7064	141
13227	9434	189
5490	9324	90
3842	12481	211
8117	6084	202
2629	5957	138
12407	528	154
12449	10788	81
6649	6084	202
7014	8175	211
5542	13076	137
11406	9656	64
10300	7526	187
11544	7526	212
2420	4626	13
12914	6379	114
1172	8867	14
11837	3960	9
10324	6084	202
14457	5700	236
13705	107	194
10458	8404	235
4761	1230	235
6233	6108	107
4961	7526	212
5531	13017	117
6041	10532	212
9530	3861	119
1816	7911	202
467	5262	36
10617	528	154
11857	5957	88
14498	4626	13
14211	7911	202
12638	143	235
14262	6513	188
6961	6379	114
3075	3082	188
7992	7526	212
4090	10558	117
14038	11355	117
9012	6084	202
10416	8867	14
13348	6379	114
12929	528	154
4472	7911	202
13501	528	154
6811	6379	114
835	9324	90
11960	6084	202
10850	8198	235
6120	6084	202
1851	5530	189
4359	2647	235
6220	6084	202
8873	6379	114
4281	7911	202
1924	3795	235
8121	14199	41
13073	5530	189
10356	6872	36
5011	2908	159
9870	13909	235
4566	1230	220
6531	6379	114
11229	2482	189
3148	12481	211
4655	6328	144
9640	13667	212
6759	4812	212
3313	6731	94
5195	7526	212
8768	9324	90
4601	1794	212
8546	6084	202
12347	528	154
9436	7814	212
7501	3082	155
4909	6084	202
12112	9991	159
8487	5957	4
11447	6108	107
7304	3082	188
1877	3082	155
10527	5957	88
9351	528	154
6683	11665	41
5614	7526	212
7856	10865	235
5659	4894	212
3656	88	212
1792	7911	202
13419	6084	202
12623	1170	137
7406	9933	119
7675	5957	88
2594	8079	81
10517	7911	202
8616	6084	202
5629	3082	188
10960	6379	114
7469	7526	212
7417	4500	235
10270	8517	200
10109	6379	114
12971	10729	221
4342	3082	188
8406	9324	90
2034	1230	94
7306	3795	201
4813	528	154
5570	7526	212
6442	528	154
5181	528	154
640	10727	141
1476	13266	235
5653	14375	212
6630	11194	189
2974	528	154
2925	7526	212
1703	9324	90
1984	6379	114
10937	2585	212
8545	528	154
4564	5957	88
1805	6379	114
6758	7526	212
7672	6379	114
367	12573	159
6146	6379	114
11622	11431	137
12912	6084	202
3178	9781	36
12947	5262	36
3659	528	154
13543	528	154
8194	6379	114
14420	1794	212
2721	1230	235
534	3082	188
1987	5084	220
13378	9324	90
11081	9686	94
14359	5957	88
2732	5957	88
8013	528	154
7384	9088	188
12542	4626	13
7420	3279	189
2423	6108	107
8767	9324	90
10669	528	154
4272	6922	114
12565	3068	211
13238	9324	90
5397	7526	212
8035	1007	120
11403	12511	222
9193	6084	202
10305	9324	90
12667	11660	177
3139	3082	188
7131	7526	212
10251	7526	212
5668	6379	114
5624	528	154
4612	9613	212
6734	200	9
744	528	154
13739	6379	114
8804	2283	235
11669	6379	114
2333	4626	13
12624	4894	212
11401	6084	202
957	6084	202
3642	5530	189
5198	4626	13
2795	11218	88
14287	9686	94
6801	528	154
5344	7439	211
3891	528	154
4907	9686	220
62	528	154
7110	10690	91
12851	6084	202
4553	4626	13
6859	88	212
1816	1230	201
12705	7526	212
4264	7911	202
8248	6922	114
9472	10690	91
9307	3835	189
5093	6379	114
8767	9940	36
2622	11218	88
1184	7911	202
4362	6379	114
3280	5331	117
8255	4894	230
11112	5957	88
6309	9088	188
4969	7526	212
1130	7911	202
11799	5957	88
8060	4059	112
8291	528	154
1908	7526	212
1998	4894	230
7175	6379	114
7056	6084	202
13238	5957	88
5653	1430	220
1774	6379	114
2848	1847	159
12606	6108	107
8893	4436	139
13553	3082	188
4648	12601	220
3646	5128	201
5681	528	154
5117	7454	160
2582	7526	212
5141	7526	212
13022	4894	212
13756	1794	212
13076	6379	114
2609	6084	202
14413	6084	202
12030	11326	235
8389	12405	94
9660	9324	90
1048	6379	114
10248	10637	36
14430	3082	170
578	6379	114
3916	1007	50
231	4626	13
9736	9324	90
9665	1105	36
3768	929	117
7761	8175	211
8295	528	154
9119	12101	117
2098	7526	212
9371	6283	177
11631	528	154
10062	792	81
4542	5957	219
6662	9324	90
1395	10690	91
6575	1794	212
6187	528	154
6121	14237	89
3327	7526	212
13621	528	154
12963	6379	114
11841	7526	212
7666	13366	189
9672	5530	189
1176	528	154
13361	12099	222
6646	12789	188
6362	10183	159
5429	6379	114
9152	4626	13
1697	11967	220
13789	1794	212
5100	6379	114
6453	528	154
7667	528	154
10884	3082	188
1895	13598	72
5786	3658	112
6118	6379	114
2738	13017	117
10005	6922	114
6711	7959	235
5303	3082	188
1003	9091	117
6151	6379	114
10313	9324	90
12169	528	154
8370	6549	220
4536	6379	114
11137	5957	88
622	6084	202
11899	7439	211
1307	9324	90
5582	13017	117
9117	12481	211
7682	12844	137
10087	8161	188
7440	7526	212
9555	12775	235
8089	528	154
10364	12601	220
864	1105	36
11936	7526	212
7015	528	154
14323	13017	117
14056	10532	212
13018	12764	184
7343	64	117
5117	3419	160
11391	7526	187
13805	9324	90
11201	7115	235
13809	10532	212
3586	528	154
11349	6084	202
8184	12339	141
11831	6379	114
545	1007	50
1307	7226	137
7810	528	154
4073	1794	212
3580	7526	212
4292	3835	189
11466	528	154
890	6108	107
8757	7526	212
13779	5957	88
12523	3082	188
3675	6084	202
8159	6084	202
13894	5957	88
2168	13129	91
7740	5957	88
13664	6084	202
926	7625	81
10773	7526	153
1830	7911	202
1627	4649	235
1904	9324	90
5884	900	194
7926	12511	222
1914	7526	212
9550	1007	50
7702	2908	159
4545	10729	221
9489	528	154
10458	6084	202
3757	7975	117
13404	528	154
1220	6084	202
4711	528	154
14395	4667	137
4243	9324	90
14238	13536	193
6818	11898	206
7057	528	154
10608	3082	188
2773	2456	125
6360	7526	212
3962	528	154
490	6465	235
7900	6442	1
6083	3403	235
13330	3082	170
8715	6379	114
719	1900	235
14387	3082	188
12928	7526	212
10529	5957	219
6630	528	154
794	9324	90
917	5530	189
8586	9686	235
8981	88	212
5317	2771	212
127	12804	141
3414	6084	202
13482	528	154
11778	9324	90
3411	12594	235
11461	7279	220
9345	9177	64
12239	6379	114
13974	1593	235
7984	5530	189
2890	13017	117
11403	10948	112
4926	5957	219
9905	4626	13
607	4436	139
8327	528	154
9632	4181	235
4047	528	154
7004	6084	202
12868	14066	137
9327	6379	114
1647	12008	235
11606	528	154
5353	3082	188
11201	5957	219
2303	6379	114
6294	14065	235
14347	5957	219
1363	11071	200
11474	6379	114
5769	1750	117
1400	7526	212
9558	4894	212
7629	3739	88
14090	528	154
13450	3403	235
859	5530	189
2899	2660	236
11720	4894	212
9243	5957	88
3765	9324	90
12046	5747	236
14196	10558	117
1048	7590	235
9127	528	154
6036	528	154
12346	528	154
1262	4626	13
12071	1794	212
6150	9613	212
12058	4626	13
6083	1007	50
275	6084	202
10057	3082	188
918	6379	114
12185	5700	236
3140	11194	189
261	7526	153
12306	6379	114
1374	6379	114
1389	9324	90
3059	10558	117
14458	7439	211
4914	1988	177
152	12788	192
5568	10558	117
4192	6379	114
206	927	194
12396	5331	117
7896	11414	112
9100	9614	124
10897	11114	194
6251	3658	112
9184	1794	212
13029	10558	117
3693	13366	189
14484	4894	212
4402	1170	137
6600	1794	212
12011	4894	212
7548	1081	211
3590	7526	212
12996	528	154
10723	6084	202
2853	4626	13
1713	14438	81
902	12481	211
4503	5957	219
8791	1143	85
4908	528	154
9562	9324	90
10861	4626	13
3309	4626	13
13062	4637	206
3340	6379	114
12473	528	154
6784	12511	222
14314	1121	36
9130	5957	219
6388	14375	212
9635	5957	20
1130	10558	117
2168	10729	221
678	7911	202
12760	6084	202
11770	6379	114
438	1794	212
9810	7526	212
10012	528	154
1490	6084	202
10886	6379	114
3851	6379	114
13425	10998	65
6066	7911	202
9599	7526	212
2034	528	154
4226	2931	235
5703	7911	202
14519	4626	13
12168	3795	235
2518	5957	20
8469	6379	114
14049	7526	212
11983	9324	90
13527	7526	212
5138	1092	24
227	1092	24
8242	6379	114
7252	4894	212
6030	14063	201
2809	1625	192
7303	7526	187
1116	7814	212
12084	2908	159
8804	6379	114
13507	6379	114
6032	929	117
7266	12511	222
5843	9686	220
5514	7814	212
5853	4363	211
13577	11319	177
2468	10558	117
1089	14375	212
2460	528	154
12262	6379	114
11050	4894	212
7909	11071	200
10418	6379	114
502	8867	14
1541	9324	90
8895	5957	88
7059	5957	88
14208	10465	159
7211	4626	13
4823	10690	91
1899	528	154
8409	1441	177
4137	3588	212
2430	3149	235
10979	6084	202
9534	6084	202
7637	528	154
3441	6084	202
1453	3374	9
880	7911	202
10544	5691	91
4419	1750	117
894	6789	189
1735	4626	13
3897	5957	88
8306	6108	107
4246	6084	202
2199	7911	202
11595	3583	81
7708	12601	235
8761	807	72
14094	3306	236
961	7526	212
2256	5957	219
11409	6084	202
7678	3082	155
11538	8867	14
8366	5957	88
9137	9909	36
6342	11431	137
2435	3082	155
2978	9324	90
13181	8561	36
5382	12511	222
1656	528	154
5629	6379	114
7350	7526	212
5780	7526	212
10273	9091	117
6354	4824	189
2018	5530	189
1517	7526	212
1211	6922	114
2616	5957	219
7146	3082	188
4792	6084	202
6427	5530	189
8909	4626	13
11430	88	212
2665	2660	236
13018	9324	90
3011	6922	114
163	9324	90
2463	528	154
8274	7526	212
1146	7911	202
12799	528	154
10469	6379	114
14123	528	154
13843	7814	212
10363	9933	119
5825	11809	88
13968	12804	141
6056	7526	212
9978	5692	192
12431	7526	212
9372	7526	212
119	3082	209
1027	6379	114
7342	6084	202
37	5957	219
9901	6084	202
6807	4626	13
14146	5957	88
9416	9088	188
5472	4626	13
319	11355	117
12628	9324	90
13573	14166	137
12230	6379	114
4067	7526	153
5975	5957	88
7243	11963	235
2725	9324	90
1384	528	154
8996	12503	235
1448	7526	212
1301	6379	114
7175	9400	212
8388	6084	202
11223	528	154
8659	1007	50
3948	5957	219
12042	5530	189
10609	3068	211
7065	11071	200
1882	3403	94
13263	3795	235
95	528	154
7759	1794	212
8303	5957	20
13998	6084	202
11404	3082	188
4387	6379	114
5256	3082	188
2936	14297	81
5640	9324	90
9667	6084	202
13532	807	72
3139	10729	221
10432	6549	220
10277	9091	117
1922	3068	211
4425	1571	201
6248	5957	20
13340	528	154
13689	528	154
3162	13622	119
5941	6379	114
11968	5957	88
7998	1200	194
6146	1230	235
3234	6084	202
9021	12099	222
10405	9324	90
914	13598	72
9636	2908	159
1580	11431	137
8503	5530	189
1053	11218	4
4949	6379	114
14082	14059	39
5191	1794	212
12820	6084	202
2936	1248	235
496	528	154
8428	900	194
