13298
13158	10430	132
9756	12583	6
4402	9215	121
10118	1140	136
9756	11480	6
1010	7918	163
9893	7752	60
11430	5585	158
13700	9001	136
6617	4374	2
14416	9072	135
6993	605	135
4334	532	135
8304	7288	57
4268	10518	132
13686	7201	46
6635	3474	205
6716	9615	45
7113	9455	66
7369	9686	129
1611	12076	47
13780	3113	121
9756	9692	6
8601	3772	136
24	162	79
5612	8754	68
9084	178	135
7285	10493	57
5615	10508	46
8585	3795	163
3674	8356	158
9032	945	47
3472	794	46
2223	7569	2
4173	1636	47
14474	10681	47
1090	12679	129
14442	5618	186
8196	14076	60
1433	9397	130
7632	726	60
5069	8329	135
7791	3249	51
2310	8780	135
10043	12641	161
4143	9190	116
13994	13080	136
5726	5980	197
1844	662	54
7158	1309	2
794	9613	60
10027	13742	161
8262	2217	47
7364	67	164
4722	4919	60
2843	11551	224
7976	2826	37
12211	2209	158
1433	9347	130
7755	11683	161
1469	3528	57
8767	6921	97
5282	5692	2
4894	11979	151
6468	3772	136
8155	10520	28
11639	7939	6
2522	5165	166
7575	5035	11
11115	3082	97
14305	12510	47
4739	12524	164
10025	4390	169
500	717	53
8636	9230	191
6049	4696	60
11056	3447	8
6540	4475	136
7113	6579	66
1195	4374	2
9837	9391	151
5778	4722	66
99	8404	151
3210	12331	47
10274	10209	157
7364	9892	214
13444	8128	12
4169	1989	105
12341	3168	60
2465	3001	136
12564	14282	105
7616	399	60
8849	6176	136
4379	14282	105
413	117	19
6553	5692	2
1781	11361	60
2379	4227	169
13528	22	229
13749	13759	158
200	8485	26
2990	1654	19
7954	7112	116
3999	8184	224
1817	11257	28
2017	3782	166
6708	7151	224
14375	2348	126
9503	7356	197
12491	3082	97
14399	507	45
487	11003	169
9742	9312	42
1059	1790	60
550	11257	60
12741	9072	135
13912	3773	57
1989	10937	57
9079	8181	2
13331	7286	135
26	4929	135
2248	7526	233
6449	1469	105
5242	5060	151
3942	5165	166
1526	13175	97
3951	12927	46
4263	12510	51
14399	8520	45
12442	3352	136
7526	8152	151
7285	553	57
10681	4929	135
4003	6469	166
242	5248	164
9122	7526	60
7362	4584	132
2000	12580	46
4602	7703	54
7900	11545	56
3136	11115	47
3816	11420	135
2416	2250	158
1247	11025	52
1242	4565	97
458	4631	136
11094	5285	7
1844	4758	54
8956	7459	166
1163	7569	2
7385	5987	158
8899	8595	2
9745	91	32
8936	5355	47
9506	3522	47
3506	10572	46
14216	9397	197
413	293	12
5615	10375	46
12940	4475	136
1182	3782	166
14264	8880	69
8481	7526	60
8246	8953	197
8004	5980	197
2811	10967	2
11920	7828	47
11343	2576	224
1981	9657	136
619	5692	2
1999	4894	28
4750	11189	19
2446	3472	136
1550	8271	76
3488	8913	172
5200	1092	60
9973	6474	57
8345	8097	54
13638	7526	28
1157	5084	129
14364	2607	135
8262	11609	136
4003	3439	166
10786	14239	46
11966	9380	66
5593	10976	60
13222	239	46
11331	1469	105
6460	2994	76
10306	6875	151
12719	2336	57
7852	8669	129
14370	12989	174
5040	1059	47
4665	3135	158
13059	13683	46
6848	4966	197
7053	4009	69
3414	4370	47
5107	4150	199
10911	5225	224
3032	9155	2
10232	5935	105
13874	7948	47
12904	10265	129
13595	4500	60
13412	1978	60
4093	5974	166
6285	1309	2
4364	1781	47
3176	11614	181
5615	9973	105
29	9326	46
1189	10206	76
1433	13844	130
13921	10223	42
523	13647	2
11152	646	180
3359	3751	224
7655	13916	136
3774	8957	2
7667	9072	135
6561	7053	60
12947	5974	166
13094	532	186
7173	3830	46
1965	5308	97
13126	2868	46
8607	2454	5
3117	9832	197
1022	12942	12
8442	12131	46
4071	3138	69
4772	3166	197
7021	3782	166
2915	7807	151
10234	3012	136
1299	9518	166
13171	1211	8
4150	9796	105
5015	11082	135
11716	8084	8
10955	5921	2
2000	11811	46
604	9846	180
1988	6195	197
10606	3244	57
13126	3770	46
268	6827	136
12807	12942	132
13217	11473	46
13006	4475	136
8516	3137	56
239	6815	199
9331	1309	2
12550	6686	135
13071	1828	166
6717	6366	136
13381	13634	2
2600	10520	76
3295	2023	105
10966	9518	166
10436	9518	166
6436	14517	46
9624	4834	66
415	11139	68
6869	11425	199
7368	13667	76
9907	12416	2
6250	11595	224
11566	5165	166
11038	4500	60
5796	11812	46
3566	10025	99
6135	2024	2
500	7880	47
2043	88	60
12635	14375	76
13979	11195	2
7364	8063	164
4343	12782	45
5825	14492	60
10548	10558	217
4281	7336	136
13662	9517	186
7444	5075	47
3462	14375	60
2186	9456	224
7017	8289	47
11380	7526	60
2166	2425	47
11554	4374	2
8395	12253	130
13230	14033	66
10499	11361	60
843	13078	132
7562	536	69
11663	88	60
9326	4594	60
11398	11034	129
6775	13761	60
11894	6731	214
5413	4522	2
8064	14388	2
224	5274	8
1110	3772	136
7260	7278	8
11042	4515	224
10431	6516	8
10317	8181	2
13341	4606	136
10094	9613	233
12761	5184	129
10713	6878	47
4572	8411	197
5615	5760	46
582	12600	57
14006	12825	151
7577	8004	45
14360	3280	231
12506	442	8
3814	2309	135
4354	5935	105
12612	9613	76
11894	2537	214
10976	11985	96
8100	8181	2
2967	539	45
5491	12934	47
3951	1499	46
14243	5308	97
5607	2797	82
13812	7486	46
13126	2934	46
13222	5882	46
3012	4180	180
13812	1324	46
11104	6030	82
9756	2536	6
6233	9367	7
5045	2415	18
14115	1720	45
9653	11292	46
12094	13634	2
4740	3030	56
9232	1309	2
5249	736	169
11203	14293	135
3987	13919	47
4483	8445	163
11386	7526	60
6045	6059	68
12955	3082	97
1157	3552	129
4883	803	231
4427	5252	60
11421	8285	136
8747	12731	136
1922	10815	197
5504	13526	128
12580	14076	60
7602	12764	57
756	6793	57
7577	11493	45
5803	4929	135
13053	3082	97
5413	13634	2
6703	10532	76
12387	3694	56
13832	748	158
1086	1309	2
9283	5658	224
368	14094	183
12196	11616	92
10975	5165	166
11453	11679	217
3045	14172	2
2921	9929	60
3197	14525	169
10178	9884	171
9756	6050	6
4967	9981	76
13101	13870	46
4295	3506	136
3408	1212	18
1563	9072	135
1180	4122	169
6971	6524	135
4028	8973	66
10269	4801	57
7842	1062	68
5268	7939	46
3160	12320	197
273	3082	97
7129	4390	129
1564	4812	60
13126	717	180
8668	888	66
8804	10233	136
1859	3782	166
10863	13808	57
13949	2029	11
14370	11617	76
2946	13078	132
1421	14353	166
3479	6237	176
7652	4558	151
10484	2317	224
8442	2548	46
4838	2447	60
11857	12503	163
3819	13934	46
8472	6524	135
8689	7878	2
840	4605	166
11936	2024	2
2923	809	45
6122	4027	47
1518	11923	56
8352	91	151
13087	6168	68
13126	10347	46
12628	2281	60
8242	13634	2
1130	13374	2
7718	3582	136
4297	9485	161
10822	11355	217
8038	13363	136
7905	6469	166
12052	2171	47
13087	8622	68
8686	8485	26
9231	4984	45
424	9127	46
9174	2415	97
3076	4894	76
6512	6861	105
2976	5655	229
2187	12641	161
14005	10532	76
4572	9832	197
8219	3819	136
14411	1092	60
130	739	60
7311	9144	19
14139	2008	161
3966	10821	60
7311	5279	19
2000	11358	46
11283	9227	56
2749	7809	135
4955	3782	166
4494	6811	56
4399	4983	82
2083	27	71
9980	11294	46
13749	10598	129
7786	5165	166
12912	7569	2
8891	7901	199
11350	9945	205
7820	5165	166
757	3210	158
5766	12320	197
810	4643	47
13935	9072	135
12439	2607	135
5908	6867	47
10742	792	68
8198	2126	215
8395	12782	45
627	4714	214
8513	10060	224
9690	2934	46
3853	592	166
11546	10520	60
4348	8500	121
6779	2309	135
5871	10076	67
11656	3516	136
11230	3871	197
13443	12749	224
1519	12795	57
6451	220	136
9613	2288	151
7072	7526	60
7822	8271	60
13519	9517	135
11358	2415	97
7648	5921	2
9275	7878	2
13013	3082	97
5047	3936	82
13812	8596	105
11548	11003	169
14360	14053	231
4956	9518	166
4474	948	180
8018	150	186
14109	9531	45
10089	11420	135
9954	4622	179
6708	11536	224
2484	10681	47
212	2609	231
424	10269	105
5534	12278	105
4722	2544	60
9653	12228	46
6800	3082	97
14115	4112	45
6231	592	166
5704	1133	82
10386	14398	47
7628	13761	60
5661	3367	231
1160	4929	135
9624	3955	68
6708	6720	224
12383	10976	60
7181	10760	47
6779	13294	60
6353	13151	69
6368	11442	128
12662	9602	99
1591	3401	47
7502	1309	2
2967	5768	45
11948	939	60
515	12456	69
4136	4894	157
12525	11459	2
932	9978	2
8641	2415	37
13099	11680	60
7494	3814	46
8356	9767	47
12586	14342	224
6250	8003	224
5804	7526	60
2967	2077	45
8766	6660	46
133	7526	233
6301	7498	47
302	3168	225
2705	10628	105
426	532	135
12339	12287	7
7727	18	5
14077	1309	2
9451	2415	97
12424	2607	135
14435	2167	19
9176	11768	105
10285	9115	116
6670	5262	57
4336	5302	47
704	4929	135
1230	8757	203
7758	599	224
11418	2887	56
7113	2202	66
12692	7496	60
10759	13175	97
7233	3290	224
5869	8872	116
3741	4929	135
5970	3082	97
3462	10532	28
1134	6310	56
14492	13946	69
13087	13815	68
1549	11459	2
6304	4894	60
13651	9281	46
8061	14456	47
228	12487	47
2025	5974	166
3731	9893	46
3645	8497	151
12683	3082	97
8782	10962	97
794	5165	166
2463	7079	56
5265	12981	47
9756	6406	6
12782	9564	56
278	12716	69
9783	4061	158
4492	9363	101
10406	9863	169
9058	1092	60
13254	10686	19
10911	2785	224
11038	739	60
336	4500	76
8953	11910	6
4399	13372	82
540	9174	46
13217	114	46
7115	4184	232
12690	2109	136
1823	3832	116
1996	1509	136
9883	1309	2
3886	1395	57
4451	9921	2
2258	894	214
13204	5620	136
12257	730	151
4150	1482	46
7403	3622	66
6694	9657	136
1010	460	166
11411	12942	132
13579	6060	19
12904	8181	2
13311	11350	208
1760	12081	66
6777	14224	227
3358	10961	46
14114	5378	76
4908	9756	186
8470	4391	129
1908	13573	47
13348	3795	129
11668	6823	46
1329	8331	56
986	9593	136
6978	2024	2
11966	12142	66
11880	13441	151
6423	7019	116
13055	1309	2
4769	13634	2
13857	946	176
6434	9613	60
8872	3782	166
1520	13712	2
2331	4894	233
12292	1434	69
8117	8181	2
7551	5775	166
6434	460	166
2403	2945	47
3999	10463	224
114	12758	60
5484	1309	2
12550	7901	199
12658	10383	136
1638	1309	2
2782	3082	97
6529	1027	68
4572	8546	56
7383	2607	135
12523	13812	136
8463	9072	135
6460	4880	76
7734	8769	163
5935	971	57
13699	3082	97
7954	13811	57
2083	4880	71
12655	1092	60
4732	5550	47
10012	3516	136
2640	6884	129
8243	5772	197
2755	5406	60
794	9518	166
13922	5615	199
9343	4122	169
6012	3082	97
13456	13310	180
6448	4122	215
13832	11309	47
11252	4143	105
5796	10342	46
7093	8442	199
11203	13609	135
13728	5613	111
2663	978	60
2659	9155	2
1361	1839	136
9064	6448	169
3358	13262	105
8862	12547	42
4248	13769	224
4615	9456	224
5819	1092	60
9044	5741	158
3550	710	231
1691	11361	60
13081	4161	133
3671	1647	224
6067	3082	97
4155	1092	60
7104	13078	132
4259	13833	8
1599	10754	197
4303	8087	45
13456	10411	46
12916	171	2
5790	2024	2
2398	7526	28
9187	2954	47
5490	9397	135
14370	10209	76
4839	2024	2
8851	11680	157
9399	1092	129
4418	532	186
13849	5528	47
8108	10875	133
10580	14148	116
1535	10520	60
12175	540	136
12960	7479	224
3445	7430	135
5910	12340	215
12361	9506	56
13854	4929	135
6717	2024	2
8708	11896	121
4249	3082	97
5030	7814	60
9756	14411	6
14030	5692	2
9511	9978	2
3394	10123	46
4378	10644	68
6196	3352	136
1084	4483	47
12914	8233	2
9712	574	7
1794	8085	151
2670	7088	54
14282	2063	57
10349	3784	56
8084	12265	47
3464	5980	178
14115	11060	45
13288	7430	135
12926	3168	60
7865	11722	136
10099	1408	172
10795	4347	116
13268	9477	186
9135	4605	166
10079	14360	161
13832	5592	136
9812	6642	46
1288	2109	136
8261	7659	42
2723	8573	161
12315	13363	136
10916	10290	214
8691	11694	136
2770	10953	135
9325	1764	60
10038	2796	46
6319	11869	224
3679	532	186
11606	592	166
13829	9033	224
5752	2128	199
9545	2607	135
13777	5165	166
6894	6592	2
11170	7430	135
4163	11563	128
5694	13790	105
14321	7526	28
1935	11668	199
59	9718	97
2807	13456	136
10951	13938	132
4288	11265	56
12251	5268	136
1791	9072	135
1549	1625	2
12196	14175	82
4549	460	166
52	10520	60
10406	12169	169
11637	7064	163
9309	10532	60
4799	2488	46
8442	611	46
1528	9243	47
14005	2771	76
10306	9837	151
5916	7082	38
3803	7569	2
7793	13833	8
12438	5974	166
569	506	2
1935	1230	163
3950	4101	68
10386	2024	2
2773	9812	136
12723	11432	106
9271	27	60
13027	7540	47
2612	3840	129
12579	12942	12
6353	12456	69
11616	2105	82
6708	3169	224
694	9290	46
12698	10223	42
14263	10433	199
14445	91	60
10306	12419	151
1286	13634	2
14338	946	23
3056	2713	47
13488	7430	135
12913	8868	136
1554	8285	136
12567	3082	97
8162	8227	162
13644	7569	2
11689	9507	164
288	7254	197
9736	978	60
3415	3569	47
7025	14497	135
14114	14492	76
10665	13634	2
14201	2931	60
13429	9518	166
5216	13650	136
10965	4812	60
6783	6687	68
12428	4671	26
10220	635	51
11278	12907	42
2174	12195	82
3012	6299	46
4113	14076	60
13952	7950	101
2795	385	121
9865	1978	28
577	11429	181
12425	1230	129
11884	13686	199
6071	13634	2
4826	1852	199
1134	7518	56
5679	6731	163
4857	8271	60
14231	3972	47
4646	2528	47
13217	3777	46
7711	9518	166
8737	14375	60
12586	3169	224
3506	3480	46
682	901	151
13812	1756	46
3314	5692	2
6146	9560	47
11040	3082	97
11755	5165	166
12578	10532	60
10270	1092	28
7632	6524	135
6244	4929	135
13053	9518	166
9735	7029	151
8008	6524	135
2657	8916	136
12239	13542	51
210	11784	133
11702	8442	199
10330	8181	2
518	341	6
8115	8957	2
11868	9278	47
626	12007	227
13443	14082	224
4992	5692	2
2662	1746	136
8570	3290	224
10125	2128	199
8908	1309	2
10677	3155	136
4236	2677	181
7014	11845	68
8138	14492	60
14385	14362	2
7113	9646	66
7364	10023	164
13410	14277	8
1839	2948	46
2908	12679	151
1852	1117	46
5615	10466	105
7576	7356	197
13080	2650	46
10709	8277	130
7048	6074	51
12245	4374	2
8390	3309	151
4893	7809	135
2085	2426	136
7048	10233	136
5205	5964	224
2822	109	8
6219	3082	97
8396	2841	46
9756	13340	6
3180	8762	203
10064	6188	151
563	506	2
6308	4966	197
9662	3431	197
12034	12416	2
6686	1421	6
3338	8181	2
3025	6176	136
4780	10628	105
2863	14280	47
2331	9583	172
2661	3082	97
9486	2522	66
3474	3850	56
9796	7547	57
9058	14375	60
8285	8990	46
14360	13096	231
10036	8866	231
52	12474	60
8310	5049	197
10285	10296	116
5442	10833	180
2001	9518	166
13817	1719	54
3522	1790	60
9532	12427	45
8331	4522	2
4032	13924	47
13225	7033	158
1783	739	60
10382	8957	2
655	5964	180
9231	3126	45
9942	13845	68
5367	4374	2
13383	9881	23
9837	13209	151
34	5618	135
1252	7526	60
7248	3518	136
140	3168	60
8784	12814	133
3649	11244	136
14473	12854	57
2289	3168	60
8381	7526	76
6224	2109	136
13011	3381	46
6079	936	129
5539	10703	135
4174	5944	224
9868	8213	136
448	12817	2
10473	10452	136
3542	7960	132
10396	6524	135
12373	1309	2
11694	4069	46
6237	3479	176
3508	1309	2
266	7088	54
1413	7603	166
10646	14375	60
10510	6412	133
9085	4705	60
7526	14380	151
7341	3082	97
11663	7420	60
11791	11914	82
1791	10821	60
11225	526	60
4753	5910	151
14360	9899	231
8006	3782	166
9872	6473	224
7053	13007	69
787	3301	56
8319	3001	136
6970	13634	2
8052	6686	135
5445	10265	129
1849	3945	151
11722	3664	46
5084	12359	151
12242	4208	135
14437	10064	129
12215	9072	135
5160	8390	169
10760	8780	135
2783	2562	215
9821	6773	166
1852	12483	46
217	13083	60
14135	8588	108
1791	7064	163
1481	4160	158
6729	11937	60
3969	4605	166
11894	8669	214
8879	2159	129
7173	3027	46
11164	13673	47
6032	9386	158
9410	8285	136
3951	5617	46
12992	7960	132
3506	3862	46
671	4894	60
7675	14150	60
5607	6302	82
6412	14131	129
5119	11095	169
492	325	121
588	5618	135
4279	12263	106
1131	12547	42
13126	426	46
13696	9613	60
4602	5294	54
4677	12789	18
11663	2771	60
3076	11109	76
5467	12717	186
7628	7053	60
1027	8933	2
2932	2024	2
13947	4605	166
4150	13854	46
1868	11441	60
2676	9088	97
698	4966	197
9776	12674	42
2187	13257	161
9853	3099	136
12415	3533	19
7428	13292	197
9144	3871	197
9471	12320	197
6076	2325	136
13259	10341	181
13910	3168	60
106	13667	60
7225	14497	135
2223	7593	136
3574	11083	227
6782	10520	60
7401	6752	82
1566	8504	57
7535	12416	2
11919	12534	128
579	739	60
11946	8696	158
10786	5617	46
11297	276	136
5642	2024	2
14049	2024	2
7593	2171	46
13395	1180	168
9653	426	46
11865	8493	54
921	1872	164
4284	11441	60
6661	5165	166
3637	88	76
46	8061	57
14230	13254	106
13126	6800	46
13949	5935	105
6483	10489	47
12764	10967	2
2000	8042	46
10096	2024	2
10916	7897	214
10659	9686	129
13602	12071	56
1469	11840	57
6031	4894	28
336	10854	174
2463	9331	56
11966	13069	66
736	11895	217
9764	4317	158
14370	2927	76
7972	7569	2
6338	8595	2
2776	13151	69
8652	1309	2
2218	3082	97
12667	8771	8
14378	12367	97
6050	12106	128
12557	10426	106
7364	11277	214
8887	12641	161
6250	12813	224
1981	1021	136
10039	3436	180
9261	3499	56
7752	4009	69
7163	4234	136
10611	1309	2
12720	3995	47
1894	4053	45
3352	12442	180
14399	13369	130
5159	5974	166
4897	3063	224
11939	3773	57
4750	8246	19
3125	13647	2
10529	11590	191
12164	1581	176
4834	1790	60
10857	5165	166
4687	9525	56
6091	12484	57
7237	9354	197
12662	1553	99
1979	91	60
4990	12575	56
12290	3782	166
7049	7960	132
12914	3461	47
6794	14360	161
6716	7049	45
13957	12390	180
6875	4320	143
9122	7526	28
9845	13563	47
4704	14360	161
7189	310	2
6701	8161	97
7428	3428	56
6823	1230	163
9255	991	68
8857	518	135
6940	9072	135
1755	102	60
5363	12758	60
12397	7752	60
3359	4142	224
4894	6447	151
8649	13078	132
3305	9845	158
7842	3411	68
8350	13312	37
1281	8595	2
10604	1309	2
10375	9686	163
14069	9504	208
2908	10171	151
10650	6194	224
13456	5594	46
4524	13812	136
3335	14375	60
4439	4605	166
8462	12474	60
13815	10498	136
7901	13483	180
11015	14438	68
8196	9686	163
13999	7667	47
6060	7004	56
11336	1092	233
1569	5618	186
12197	12189	8
2882	4929	135
11642	1309	2
8821	13811	180
287	3099	136
3627	12641	161
14314	3082	97
9768	11441	76
8714	2944	45
14103	3602	158
9988	4313	136
14399	9531	45
6569	3506	136
3698	6335	47
11015	4889	68
7567	534	57
14435	2572	110
14006	1019	151
1614	3803	56
7652	10167	217
14244	2963	136
3352	9145	46
12635	7526	76
459	1092	60
10681	460	166
4732	7540	47
7303	7727	56
5536	6554	151
3688	3082	97
3207	4696	76
44	1996	57
13873	7569	2
11235	3782	166
